IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
3244;"Минск, ""ДАЛИ"", ул. Пономаренко, 35А, оф. 103 (ЧТУП ""Салон Интерьера"")";улица Пономаренко, 35А, оф. 103;Товарищество собственников Пономаренко, 35 А;"Ресторан ""СОЧИ""";"ЧТУП ""Салон интерьера""";Товарищество собственников Пономаренко, 35 А;"375172022000; 375445750697";dekor-si@mail.ru;dekor-si@mail.ru;www.dekorus.by;09:00 - 18:00;10:00 - 17:00;Выходной;Нет;;53.8928863508,27.4935586952;3242;;;
3245;"Минск, ТЦ ""Град"", ЧТУП ""Салон интерьера ""Декор""";ул. Тимирязева, 123, кор. 2, 2-й этаж;"ТЦ ""Град""";Рынок Ждановичи;"ЧТУП ""Салон интерьера ""Декор""";"ТЦ ""Град""";"375172596316; 375291068560";dekor-si@mail.ru;dekor-si@mail.ru;www.domdekor.by;10:00 - 17:00;10:00 - 17:00;10:00 - 17:00;Нет;Понедельник;53.933,27.457;3242;;;
3248;"Усть-Каменогорск, ТОО ""NS Trade""";ул. Рабочая, д. 6/1;;;"ТОО ""NS Trade""";;"+7 7232 544807; +7 7232 544805; +7 7232 544800";nota-bene.kz@mail.ru;;;;;;Нет;;49.9784007318,82.605399;3247;;;
3249;Усть-Каменогорск, ТОО NS Tarde;улица Орджоникидзе, д. 48 (1 этаж);Жилой дом;;ТОО NS Tarde;Nota Bene;7232268248;;zakaz.evokz@mail.ru;;09:00 - 18:00;Выходной;Выходной;Нет;;49.9527128584,82.6189972539;3247;;;
3252;"Киев, ТЦ ""Домосфера"" (D&D GROUP)";"Столичное шоссе, д. 101, ТЦ ""Домосфера"", секция С-34";;;D&D GROUP (ДИ ЭНД ДИ ГРУПП);;"+38 044 2527454; +38 098 3274958";info@d-dgroup.com.ua;;www.d-dgroup.com.ua;;;;Нет;;50.343333,30.552161;3251;;;
3253;"Самара, Бутик интерьера ""FORROOM"" (офис, склад)";улица Ново-Садовая, д. 14а;;;ООО Форрум;офис FORROOM;8462409016;foroom@forroom.ru;forroom@forroom.ru;www.samara.cc;10:00 - 19:00;Выходной;Выходной;Нет;;53.208996,50.130538;3192;;;
3254;"Самара, Бутик интерьера ""FORROOM"" ТЦ Стройдом";ул.Крупской, д.1, ТЦ СтройДом, 2 эт., секция 210 б;;;;;78 462 409 016;mail@forroom.ru;;www.forroom.ru;;;;Нет;;53.180182,50.075175;3192;;;
3256;"Абакан, Салон отделочных материалов ""ЗОДЧИЕ"" на Тельмана";улица Тельмана, д. 83-32Н;;;"ООО ""Зодчие""";"""Зодчие""";"3902348393; 3902346800";ninazodchi@mail.ru;ninazodchi@mail.ru;;10:00 - 19:00;10:00 - 17:00;Выходной;Нет;;53.731,91.443;3255;;;
3257;"Абакан, Салон отделочных материалов ""ЗОДЧИЕ"" на Чехова";ул.Чехова, д. 56;;;;;73 902 346 800;;;;;;;Нет;;53.73,91.448;3255;;;
3259;"Нальчик, ТЦ ""Мега-Дом""";улица Идарова, д. 129;"Торговый комплекс ""Мега-Дом""";;ИП Высочкина Е.П.;ИП Высочкина Е.П.;"8662913929; 9094901122";rodion-vysochkin@yandex.ru;;;09:00 - 19:00;09:00 - 18:00;09:00 - 18:00;Да;;43.5041,43.622397;3258;;;
3261;"Казань, Склад-магазин (ООО ""Статус Кво Казань"")";улица Чистопольская д. 26/5;магазин;Матрасы Консул;"ООО ""Статус Кво""";"Архитектурный декор ""Европласт""";"8432269624; 8432263355";zakaz@evroplast116.ru;zakaz@evroplast116.ru;www.evroplast116.ru;10:00 - 19:00;10:00 - 18:00;Выходной;Нет;;55.818832,49.114741;3260;;;
3262;"Казань, ТК ""Савиново"" (ООО ""Статус Кво Казань"")";улица Ямашева, д. 93, 2 этаж;"Торговый Комплекс ""Савиново""";"После траволатора налево,напротив ""Интекрон""";"ООО ""Статус Кво Казань""";Статус Кво;"8432962243; 8432263355";zakaz@evroplast116.ru;zakaz@evroplast116.ru;www.evroplast116.ru;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Да;;55.826023,49.148797;3260;;;
3264;"Раменское, ООО ""ПЛАНЕТА ДЕКОРА""";ул. Северное шоссе, д. 44;;;"ООО ""ПЛАНЕТА ДЕКОРА""";ДИЗАЙН-СТУДИЯ, ОТДЕЛОЧНЫЕ МАТЕРИАЛЫ;4997555227;info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru;10:00 - 19:00;10:00 - 16:00;10:00 - 16:00;Да;;55.5820721545,38.2186022798;3263;;;
3265;"Москва - Каширский двор 2 (ООО ""Сити Лайн"")";Каширский двор 2, павильон  П 6-2;;;"ООО ""Сити Лайн""";;+7 495 7825231;;;;;;;Нет;;55.673,37.628;3109;;;
3266;"Москва, Магазин ""Лепнина"" в ТК ""Миллион мелочей"" (ИП Алекперов В.Г.)";"ул. Пришвина д. 26, ТК ""Миллион мелочей"", павильон № С04/1";"ТК ""Миллион Мелочей""";;ИП Алекперов В.Г.;"Магазин ""Лепнина""";9269102057;decorru@yandex.ru;decorru@yandex.ru;www.1decor.ru;09:00 - 20:45;09:00 - 20:45;09:00 - 20:45;Да;;55.8847521808,37.6037629153;3109;;;
3267;"Москва, ТК ""Люблинское поле"" (ИП Налбантов И.А.)";Тихорецкий бульвар, 1 , павильон № О-110;"ТК ""Люблинское поле""";;ИП Налбантов И.А.;Лепные Декоры;84957853505;7853505@mail.ru;7853505@mail.ru;www.mstyle.su;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;55.6792297768,37.7808478479;3109;;;
3268;"Москва, Магазин ""Лепнина"" в ТЯК ""Москва"" (ИП Алекперов В.Г.)";"Тихорецкий бульвар, 1, ТЯК ""Москва"", павильон № А-79";"Торгово-ярмарочный Комплекс ""Москва""";;ИП Алекперов В.Г.;"Магазин ""Лепнина""";9269177756;decorru@yandex.ru;decorru@yandex.ru;www.1decor.ru;09:00 - 18:30;09:00 - 18:30;09:00 - 18:30;Да;;55.6734157397,37.780772746;3109;;;
3269;"Москва, ТВЦ Никольский (ООО ""Сити Лайн"")";Носовихинское шоссе д. 4, ТВЦ Никольский, павильон 3-37;;;"ООО ""Сити Лайн""";;"+7 926 3419647; +7 495 7825231";;;;;;;Нет;;55.75,37.888;3109;;;
3270;Жуковский, ИП Принцев И.О.;Театральная ул., 3, Ярмарка на Театральной, павильон № 2, № 8;;;ИП Принцев И.О.;;"+7 915 4940995; +7 916 0212107";;;;;;;Нет;;55.61,38.087;3109;;;
3271;"Москва - Мытищи, ТЦ ""XL"" (ИП Харитонов)";ул. Коммунистическая, д.10, к.1.;;;ИП Харитонов;"""Лепнина Краски Фрески""";"+7 916 4879930; +7 916 6125413";plastdeco@yandex.ru;;;;;;Нет;;55.8916898838,37.745074411;3109;;;
3272;"Москва, ВК ""Росстройэкспо"" (Арт Декор Макс)";Фрунзенская набережная, д. 30,  павильон 3 место №20;;;Арт Декор Макс;;74955024065;;;;;;;Нет;;55.72346,37.585404;3109;;;
3273;"Казань, Центральный интерьерный салон ООО ""Европласт Декор""";улица Адоратского д. 3;;"За ТК ""Савиново""";"ООО ""Европласт Декор""";Европласт Декор;"8435220454; 9874101414";5220454@mail.ru;5220454@mail.ru;evroplastkazan.ru;09:00 - 19:00;09:00 - 19:00;10:00 - 17:00;Да;;55.8223790797,49.1468376442;3260;;;
3274;"Казань, ООО ""Европласт Казань"" ул. Адоратского, 3";ул. Адоратского, 3;;;;;"+7 435 220454; +7 917 2828969";;;;;;;Нет;;55.822,49.147;3260;;;
3276;"Улан-Удэ, Магазин ""МаксиСМИТ""";ул. Бабушкина, д. 34;;;;"Магазин ""МаксиСМИТ""";+7 301 2297800 (многоканальный);;;www.tgsmit.ru;;;;Нет;;51.809302,107.596998;3275;;;
3277;"Оренбург, Интерьерный салон ""Viva Дизайн""";улица Правды, д. 25;"Салон ""VIVA design interior""";;"ООО ""Виват-Проект""";VIVA design interior;"3532408000; 3532599293";viva-design09@mail.ru;viva-evroplast@yandex.ru;www.vivainterior.ru;10:00 - 19:00;10:00 - 16:00;Выходной;Нет;;51.761237,55.107771;3178;;;
3278;"Москва, Магазин ""Лепнина"" в ТК ""Синдика"" (ИП Алекперов В.Г.)";"65 км МКАД внешняя сторона, ТК ""Синдика"", павильоны Б-201, Д-102";"ТК ""Синдика""";;ИП Алекперов В.Г.;"""Лепнина - Фрески""";"9260967414; 9260967404";decorru@yandex.ru;decorru@yandex.ru;www.1decor.ru;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;55.8077980309,37.382540463;3109;;;
3279;"Москва, Строительная ярмарка ""41 км"" (ИП Будза С.В.)";41 км. МКАД (внешняя сторона) пересечение Профсоюзной ул. и МКАД, павильон Д 19-20;;;ИП Будза С.В.;;79 671 206 399;;;;;;;Нет;;55.611,37.489;3109;;;
3280;"Красноярск, Салон Элитных отделочных материалов ""Палладио""";улица Урицкого, д. 31;;;ИП Жижина Н.И.;"Салон Элитных отделочных материалов ""Палладио""";"3912918618; 3912918620; (факс)";baroccokrs@mail.ru;baroccokrs@mail.ru;www.palladio24.ru;10:00 - 19:00;11:00 - 17:00;Выходной;Нет;Понедельник;56.009446,92.88395;3152;;;
3281;"Москва, Торговый комплекс строительных материалов  ""Владимирский тракт"" (ИП Будза С.В.)";Горьковское шоссе, 600 м от МКАД, павильон № В 22-23 (2-й этаж);"ТК ""Владимирский тракт""";Фасадное здание;ИП Будза С.В.;В22-23;"89035844334; 89060378109";info@lepnostyle.ru;info@lepnostyle.ru;www.lepnostyle.ru;09:00 - 19:00;09:00 - 18:00;09:00 - 18:00;Да;;55.779,37.854;3109;;;
3282;"Москва, ТВК ""Метр-Квадратный"" (ООО ""Сити-Декор"")";"Волгоградский проспект, д.32, корпус 25 (пересечение Волгоградского проспекта и ТТК), ТВК ""Метр-Квадратный"", павильон № 22";"ТВК ""Метр-Квадратный""";;"ООО ""Сити-Декор""";Лепнина;"4956693547; 4956485067";metr@decolepnina.ru;city-decor@yandex.ru;www.decolepnina.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;55.7207910796,37.697497963;3109;;;
3283;"Москва, Строительный рынок ""Никулино-плюс"" (ИП Новиков Р.В.)";"Проектируемый проезд № 624, Строительный рынок ""Никулино-плюс"", павильон №17";;;ИП Новиков Р.В.;;"+7 495 5094511; +7 925 0543093";;;;;;;Нет;;55.662,37.455;3109;;;
3284;"Москва, Магазин ""Лепнина"" (ИП Алекперов В.Г.)";"Пересечение МКАД и Варшавского шоссе, Рынок ""Каширский двор - 3"", К1-20а";;;ИП Алекперов В.Г.;"Магазин ""Лепнина""";79 269 100 932;decorru@yandex.ru;;www.elit-interier.ru;;;;Нет;;55.574,37.601;3109;;;
3285;"Москва, ТК ""ВЭСТЭНД"" (ИП Каюмов А.А.)";"55 км МКАД внешняя сторона, ТК ""ВЭСТЭНД"" (Кунцево-2), павильон ВВ 9";"ТК ""ВЭСТЭНД""";;ИП Каюмов А.А.;ЕВРОПЛАСТ;"4957884925; 4957827727; 9015410254";order@evro-lepnina.ru;order@evro-lepnina.ru;www.evro-lepnina.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.717,37.385;3109;;;
3288;"Баку, Салон ""Elit Interior"", ул. Ziya Bunyatova (ИП Алекперов В.Г.)";улица Ziya Bunyatova, 90;"Салон ""Elit Interior""";;ИП Алекперов В.Г.;"Салон ""Elit Interior""";994503556666;decorru@yandex.ru;decorru@yandex.ru;www.elit-interier.ru;;;;Нет;;40.41310395,49.84651566;3287;;;
3289;"Москва, Строительный рынок ""Строймастер"" (ИП Новиков А.В.)";"Солнечногорский р-н, дер. Дудкино Киевское шоссе, 1 км от МКАД, Строительный рынок ""Строймастер"", павильон Е 1 (здание администрации)";;;ИП Новиков А.В.;;79 258 955 450;;;;;;;Нет;;55.622,37.446;3109;;;
3290;"Москва, Торговый комплекс ""Мытищинская ярмарка"" (ИП Волок Л.А.)";"91 км МКАД, внешняя сторона, Торговый комплекс ""Мытищинская ярмарка"", павильон  № 7-18";;;ИП Волок Л.А.;;74 955 052 388;;;;;;;Нет;;55.897,37.68;3109;;;
3291;"Москва, ТСК ""Тракт-Терминал"" (ИП Волок Л.А.)";"ул. Коммунистическая, д. 25 ""Г"", Торгово-строительный комплекс ""Тракт-Терминал"", павильон  № 7-18";;;ИП Волок Л.А.;;74 955 052 388;;;;;;;Нет;;55.883,37.733;3109;;;
3292;"Москва, ТК ""ЭлитСтрой материалы"" (ИП Алекперов  В.Г.)";"51 км МКАД, разв. ""Очаково-Заречье"", стр.2, ТК ""ЭлитСтройМатериалы"",  павильон № А-14";"ТК ""ЭлитСтрой материалы""";;ИП Алекперов  В.Г.;"магазин ""Лепнина""";4957107964;decorru@yandex.ru;decorru@yandex.ru;www.1decor.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;55.684,37.414;3109;;;
3293;"Москва, ТК ""Твой дом"", Магазин ""Лепнина""";24 км. МКАД;;;ИП Алекперов  В.Г.;"Магазин ""Лепнина""";79 060 797 111;decorru@yandex.ru;;www.elit-interier.ru;;;;Нет;;55.586,37.725;3109;;;
3294;"Москва, ТК ""Три кита"" (ИП Родивилов А.)";"Можайское шоссе, 2 км от МКАД (в сторону области), Торговый комплекс ""Три кита"", павильон № 26";;;ИП Родивилов А.;;"+7 495 7803713; +7 916 8241251";;;;;;;Нет;;55.703,37.358;3109;;;
3295;"Москва, ТВЦ ""Можайский"" (ИП Родивилов А.)";"Можайское шоссе 1 км от МКАД  (из Москвы), ТВЦ ""Можайский"", павильон № 26";;;ИП Родивилов А.;;"+7 495 7803713; +7 916 8241252";;;;;;;Нет;;55.707,37.36;3109;;;
3298;"Кишинев, Магазин  ""Elita Decor"" (ИП Алекперов В.Г.)";ул. Александру чел Бун, д. 108/1;;;ИП Алекперов В.Г.;"Магазин  ""Elita Decor""";"+373 22 838500; +373 788 22241";decorru@yandex.ru;;www.elit-interier.ru;;;;Нет;;47.013,28.839;3297;;;
3300;Великий Новгород, Салон «ОБОИ ЭРИСМАНН» (ИП Вакурова Л.М.);улица Ломоносова, д. 20, к. 1, стенд 2;Собственное встроенное помещение;;ИП Вакурова Л.М.;Салон «ОБОИ ЭРИСМАНН»;"8162948488; 8162948499";salon38@mail.ru;salon38@mail.ru;erismann.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 18:00;Да;;58.532362,31.240432;3299;;;
3301;"Ярославль, Декор-центр ""Арагон""";улица Вспольинское поле, д. 11Б;;;"ООО ""ДекорКомплектСтрой";"Декор-центр ""Арагон""";"4852910915; 4852282002";yar.aragon@mail.ru;aragondeco@mail.ru;www.aragondeco.ru;09:00 - 18:00;10:00 - 15:00;10:00 - 15:00;Да;;57.619204,39.838396;3237;;;
