IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP109;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
3709;"Пермь, Салон ""Декор-Центр"" ИЦ YOKE";ул. Монастырская, д. 95г 4 этаж;;;"ЗАО ""Стройинтер""";"Салон ""Декор-центр"" ИЦ YOKE";+7 342 2151818;stroyinter-p@yandex.ru;;www.decor-centre.ru;;;;Нет;;58.013001,56.221098;3182;;;
3710;"Пермь, ""Декоративка"" ТЦ Техас-Строй";ул. Стахановская, д. 54;;;;"""Декоративка"" ТЦ Техас-Строй";+7 342 2576990;stroyinter-p@yandex.ru;;www.decor-centre.ru;;;;Нет;;57.98852,56.206312;3182;;;
3711;"Пермь, ""Декоративка"" ТЦ Парковый";ул. Трамвайная д. 33, 2 павильон, отдел №23;;;;"""Декоративка"" ТЦ Парковый";+7 342 2564110;stroyinter-p@yandex.ru;;www.decor-centre.ru;;;;Нет;;58.00119,56.143268;3182;;;
3712;"Пермь, ""Декоративка"" ТЦ Строй-мастер";ул. Ласьвинская д. 37, торговый зал №2;;;;"""Декоративка"" ТЦ Строй-мастер";+7 342 2501534;stroyinter-p@yandex.ru;;www.decor-centre.ru;;;;Нет;;58.003779,55.93997;3182;;;
3713;"Москва, Магазин ""Элит Интерьер"" в СТЦ ""Метр квадратный""  (ИП Алекперов В.Г.)";"Волгоградский пр-т, д. 32 корп. 25 ТВК ""Метр Квадратный"" пав.55";;;ИП Алекперов В.Г.;"Магазин ""Элит Интерьер""";+7 925 8008361;decorru@yandex.ru; decorru@yandex.ru;www.1decor.ru;;;;Нет;;55.721,37.699;3109;;;
3714;"Москва, Фирменный салон в ТЦ""Экспострой на Нахимовском""";Нахимовский пр-т, д. 24, Павильон N3, 2-этаж, салон 49/2,  вход через магазин Union;;;;"Фирменный салон в ТЦ""Экспострой на Нахимовском""";"+7 495 7791168; +7 495 7791059";salonn@decor-evroplast.ru;;;;;;Нет;Понедельник - суббота: 10:00 -20:00., Воскресенье до 19:00;55.672021,37.583895;3109;;;
3715;"Москва, Фирменный стенд ""Европласт""  ТВК ""Экспострой на Нахимовском""";Нахимовский пр-т, д. 24, Павильон N3, место 195;;;;"Фирменный стенд ""Европласт""  ТВК ""Экспострой на Нахимовском""";"+7 495 7796966; +7 495 7791011";"nahimovskiy2@decor-evroplast.ru; nahimovskiy1@decor-evroplast.ru";;;;;;Нет;Понедельник - суббота: 10:00 -20:00., Воскресенье до 19:00;55.672021,37.583895;3109;;;
3716;"Москва, Фирменный стенд ""Тингере""  ТВК ""Экспострой на Нахимовском""";Нахимовский пр-т, д. 24, Павильон N2, место 158;;;;"Фирменный стенд ""Тингере""  ТВК ""Экспострой на Нахимовском""";+7 495 7796927;tingere-n@decor-evroplast.ru;;;;;;Нет;Понедельник - суббота: 10:00 -20:00., Воскресенье до 19:00;55.672021,37.583895;3109;;;
3717;"Москва, ООО ""Салимко"" ТВК ""Экспострой на Нахимовском""";Нахимовский пр-т, д. 24,<br />Павильон N3, место 15,<br />Павильон N3, место 347,<br />Павильон №3, место Е512,<br />Павильон №2, место 167, 168;;;"ООО ""Салимко""";;"+7 495 7791204; +7 495 7791000; +7 495 7791163";averilena@yandex.ru;;;;;;Нет;;55.672021,37.583895;3109;;;
3718;НЕТ НАЗВАНИЯ;;;;;;;;;;;;;Нет;;;3260;;;
3719;"Москва,  ООО ""Сити-Декор""  ТВК ""Строй Сити""";"Нахимовский пр-т, д. 24, ТВК ""Строй Сити""  1-ый этаж , пав. Ж-2";;;;"ООО ""Сити-Декор"" ТВК ""Строй Сити""";+7 495 9809019;nahim@decolepnina.ru ;;;;;;Нет;Понедельник - суббота: 10:00 -20:00., Воскресенье до 19:00;55.672021,37.583895;3109;;;
3720;"Москва, ООО ""Декор Престиж"" ТВК ""Экспострой на Нахимовском""";Нахимовский пр-т, д.24, Павильон №3, ряд 9, место 314;;;;"ООО ""Декор Престиж""";+7 495 7791223;prestigdecor@yandex.ru;;;;;;Нет;Понедельник - суббота: 10:00 -20:00., Воскресенье до 19:00;55.672021,37.583895;3109;;;
3721;"Москва, Салон ""PITERRA"" ТВК ""Экспострой на Нахимовском""";Нахимовский пр., д.24, павильон 2, этаж 1, стенд 87-88, павильон 2, этаж 2, стенд 259, павильон 3, этаж 1, стенд 504/1;;;;"Салон ""PITERRA""";"+7 495 6909999 сал. 1 - доб. 381; сал. 2 - доб. 382; сал. 3 - доб. 383;";6909999@piterra.ru;;www.piterra.ru;;;;Нет;;55.672021,37.583895;3109;;;
3722;НЕТ НАЗВАНИЯ;;;;;;;;;;;;;Нет;;;3152;;;
3724;Альметьевск, Склад-магазин по ул. Тукая;ул. Тукая, д. 9;;;;;"+7 8553 354530; +7 917 2737438";A354530@yandex.ru;;;;;;Нет;;54.910865,52.315888;3723;;;
3725;"Набережные Челны, ТД Веста,  Склад-магазин, ООО ""Статус Кво Казань""";ул.Хасана Туфана 4/09-5;;;;;"+7 8552 366076; +7 917 8702172";Nch366076@yandex.ru;;www.natyanemvsem.ru;;;;Нет;;55.7431808599,52.3917621182;3329;;;
3728;"Рига, Салон ""Deko-Studio"",  ул. Маза Краста";ул. Маза Краста, д. 83, LV-1003;;;"SIA ""Dekoplast""";"Салон ""Deko-Studio""";+371 2000 8208;"info@dekoplast.ru; www.dekoplast.lv";;;;;;Нет;;56.936401,24.151548;3727;;;
3730;"Тверь, ""СВ2000"" салон-галерея ""Красивые стены""";Спортивный переулок, д.1а;;;;"Салон-галерея ""Красивые стены""";+7 4822 343098;sv2000ofis@mail.ru;;www.cb2000.ru;;;;Нет;Понедельник - пятница с 10.00 до 18.00, суббота, воскресенье - выходной;56.8395176871,35.8949632156;3729;;;
3731;НЕТ НАЗВАНИЯ;;;;;;;;;;;;;Нет;;;3182;;;
3732;"Брянск, Магазин ""Карнавал красок"" (ООО ""Карнавал Красок"")";ул. Октябрьская д. 42;;;" (ООО ""Карнавал Красок"")";"Магазин ""Карнавал красок""";+7 4832 749874;;;;;;;Нет;;53.244936,34.362913;3118;;;
3734;"Пятигорск, Магазин ""Лепные декоры"" в ТК ""Lucky PLAZA"" (ИП Гредина А.В)";Кисловодское шоссе, д. 2, строение 7;;;ИП Гредина А.В.;"Магазин ""Лепные декоры""";"+7 879 3319826; +7 928 3353059";kmv@l-decor.ru;;www.l-decor.ru;;;;Нет;Понедельник- пятница: 9:00-18:00, суббота: 9:00-16:00, воскресенье: выходной ;44.0542543516,42.9881169706;3733;;;
3735;НЕТ НАЗВАНИЯ;;;;;;;;;;;;;Нет;;;3733;;;
3736;"Домодедово, Отделочные материалы ""Палитра""";ул. Кирова, д. 7, корп. 1;;;ИП Смышляев С.Ю.;"Отделочные материалы ""Палитра""";"+7 496 7978262; +7 925 7750022";info@planeta-decora.ru;;www.planeta-decora.ru;;;;Нет;Понедельник-суббота: 9:00-16:00, воскресенье: выходной;55.439354,37.750146;3307;;;
3737;Петрозаводск, ул. М. Горького, д. 23;ул. М. Горького, д. 23;;;"ООО ""Стилиссимо""";"Салон интерьера ""Стилиссимо""";"+7 814 2595966; +7 814 2595922";stilissimo10@mail.ru;;www.stilissimo.karelia.ru;;;;Нет;;61.782567,34.351118;3756;;;
3738;"Кемерово, Салон ""Barausse""";Пионерский бульвар, д. 14;;;"ООО ""Гермес""";"Салон ""Barausse""";+7 3842 351046;mail@granddekor.ru;mail@granddekor.ru;www.granddekor.ru;;;;Нет;Пн-сб: 10:00-19:00, вс: 11:00-17:00;55.346276,86.108667;3145;;;
3739;"Омск, Салон ""Арт Декор"" ТК ""Континент""";"ул.70 лет Октября, д.25, корп. 4,  ТК ""Континент"", 1-ый этаж";;;ИП Шелутько В.А.;"Салон ""Арт Декор"" ТК ""Кит Интерьер""";+7 3812 599600;artdecor-conti@mail.ru;ya.art-decor@yandex.ru;www.artdecor.me;;;;Нет;Ежедневно 10:00-21:00;54.976514,73.332809;3172;;;
3740;"Астана, Салон ""Премьера""";ул.Сембинова, д. 7;;;TOO Evolution Technologies;"Салон ""Премьера""";"87475046424; 8(7172)523875";evp.astana@mail.ru;evp.astana@mail.ru;www.evp.kz;;;;Нет;Ежедневно 10:00-19:00;51.168521,71.448755;3342;;;
3742;"Стройрынок ""Петровский"" Новорижское шоссе";Новорижское шоссе, 9-ый км, Фасадное здание второй этаж;;;ИП Будза С.В.;ИП Будза С.В.;"+7 495 7551379; +7 906 0378109";lyudmila-negru@yandex.ru;info@lepnostyle.ru;www.lepnostyle.ru;;;;Нет;;55.783228,37.238414;3741;;;
3743;"Москва, Торговый центр ""Отрадное"" (ИП Будза С.В.)";"Сигнальный проезд, 16, строение 3, Торговый центр ""Отрадное"", пав. А009";;;ИП Будза С.В.;;"+7 495 7551379; +7 906 0378109";info@lepnostyle.ru;info@lepnostyle.ru;www.lepnostyle.ru;;;;Нет;;55.929,37.752;3109;;;
3744;"Москва, ""Сити-декор"", ТК ""Люблинское поле"" (ИП Валиуллин Р.Н.)";"Тихорецкий бульвар, 1, ТК ""Люблинское поле"", павильон № О-146";;;ИП Валиуллин Р.Н.;Сити-декор;"+7 495 7853437; +7 495 6485664";6485664@mail.ru;6485664@mail.ru;www.lepnina-online.ru;;;;Нет;Ежедневно: с 9:00 до 20 :00 ;55.678,37.785;3109;;;
3745;"Москва, ЭСити-декор"" в ТЯК ""Москва"" (ИП Валиуллин Р.Н.)";"Тихорецкий бульвар, 1, ТЯК ""Москва"", павильон № 1_38";;;ИП Валиуллин Р.Н.;Сити-декор;+7 926 9323626;6485664@mail.ru;6485664@mail.ru;www.lepnina-online.ru;;;;Нет;Ежедневно с 9:00 до 18:30;55.676,37.781;3109;;;
3746;"Москва, ""Сити-декор"" (ИП Валиуллин Р.Н.)";"Рязанский пр-т, д. 2, корп. 3, ТЦ ""Город""";;;ИП Валиуллин Р.Н.;;+7 495 7252526;6416797@mail.ru;6416797@mail.ru;www.city-décor.ru;;;;Нет;Ежедневно 10:00-22:00;55.726979,37.726035;3109;;;
3747;"Москва,  ""Мой стиль"" в ТК ""Город""";"ш. Энтузиастов д.12, ТВЦ ""Город"", 3-й этаж, пав. 3059";;;ИП Налбантов И.А.;"""Мой стиль""";"+7 495 9737544; 901 5537544";7853505@mail.ru;7853505@mail.ru;www.mstyle.su;;;;Нет;Ежедневно: 10:00 - 18:00;55.749,37.706;3109;;;
3748;Москва, Одинцово, ТЦ АКОС (ИП Новиков Р.В.);"Московская обл., Одинцово, ул. Внуковская, 11, ТЦ ""АКОС"", пав. 20/5";;;ИП Новиков Р.В. ;;"+7 925 5094511; +7 930 8961122";lepnina89@maill.ru;;www.Lepnoy-decor.su;;;;Нет;Ежедневно с 9:00 до 18:00 ;55.6537978592,37.2775914243;3109;;;
3749;"Калуга, ТК ""Домострой""";"ул. Болотникова, 23А, ТК ""Домострой"", стенд 4";;;"ООО ""Домострой""";;"+7 4842 551353; +7 4842 569000 ";sergej.nizov@yandex.ru;sergej.nizov@yandex.ru;domostroy.kaluga.ru;;;;Нет;Ежедневно 9:00-17:00;54.521199,36.289;3143;;;
3750;"Калуга, ТК ""Домострой плюс""";"Правобережный проезд, д. 9, ТК ""Домострой плюс"", стенд 6";;;"ООО ""Правстрой""";;"+7 4842 276296 ; +7 910 9154488";sergej.nizov@yandex.ru;sergej.nizov@yandex.ru;domostroy.kaluga.ru;;;;Нет;Ежедневно 9:00-17:00;54.494999,36.226801;3143;;;
3751;"Магнитогорск, Салон ""Декоратор""";пр. К. Маркса, д. 210;;;ИП Балухин А.В.;"Салон ""Декоратор""";+7 912 8086555;mdecor@list.ru;;;;;;Нет;Ежедневно 9:00-20:00;53.358061,58.976806;3161;;;
3752;"Магнитогорск, Салон ""Декоратор""";ул Советская, д. 160А;;;ИП Балухин А.В.;"Салон ""Декоратор""";+7 912 8086555;mdecor@list.ru;;;;;;Нет;Ежедневно 9:00-18:00;53.369845,58.959747;3161;;;
3753;"Пермь, ""Двери и полы""";"ул. Чернышевского, д. 28, Торговый комплекс ""Белчер""";;;ИП Катаев А.А.;"""Двери и полы""";+7 982 4935709;;;;;;;Нет;Понедельник- суббота: 10:00-20:00, воскресенье: 11:00-19:00;57.998051,56.266957;3182;;;
3754;"Пермь, Салон ""Декоративка"" ТЦ ""Парковый""";"ул. Трамвайная, д. 33, ТЦ ""Парковый"", пав. 2";;;"ЗАО ""Стройинтер""";"Салон ""Декор-Центр"" ТЦ ""Парковый""";+7 342 2564110;;;www.decor-centre.ru;;;;Нет;;58.00119,56.143268;3182;;;
3755;"Пермь, Салон ""Декоративка"" ТЦ ""Строймастер""";ул. Ласьвинская, д. 37;;;"ЗАО ""Стройинтер""";"Салон ""Декор-Центр"" ТЦ ""Строймастер""";+7 342 2501534;;;www.decor-centre.ru;;;;Нет;;58.003779,55.93997;3182;;;
3757;"Петрозаводск, Салон интерьера ""Стилиссимо""";ул. М.Горького, 23;;;"ООО ЭСтилиссимо""";"Салон интерьера ""Стилиссимо""";"+7 8142 595966; +7 8142 595922";stilissimo10@mail.ru;stilissimo10@mail.ru;www.stilissimo.karelia.ru;;;;Нет;Понедельник - пятница: 10.00-19.00, суббота: 12:00-17:00, воскресенье - выходной;61.782567,34.351118;3756;;;
3758;"Челябинск, ""Европласт""";ул. Труда, д. 185;;;"ООО ""Дизайн-стиль""";"""Европласт""";;dzs2006@mail.ru;dzs2006@mail.ru;www.designstyle74.ru;;;;Нет;;55.169097,61.37352;3233;;;
3759;"Москва, ""Арт-плитка"". ""Мосплитка"" (ИП Принцев И.О.)";ул. Театральная, д.3, Ярмарка на театральной, пав. 26, пав. 8;;;ИП Валиуллин Р.Н.;Сити-декор;+7 926 9323626;6485664@mail.ru;6485664@mail.ru;www.lepnina-online.ru;;;;Нет;Ежедневно с 9:00 до 18:30;55.676,37.781;3109;;;
3760;"Москва, ТК ""Каширский двор"" (ООО ""Пилатус"")";"Каширское ш., д.19 корп. 2, ТВЦ ""Каширский двор"", пав. №1-32";;;"ООО ""Пилатус""";"ООО ""Пилатус""";"+7 495 3633011; +7 926 2470727";lepmarket@mail.ru;lepmarket@mail.ru;www.lepmarket.ru;;;;Нет;Ежедневно: с 09:00 до 21 :00 ;55.664,37.634;3109;;;
3761;"Москва, ООО ""Пилатус"", Рынок ""Каширский дом - №2""";Каширское шоссе, 1, Каширский двор 2, павильоны №8-12;;;"ООО ""Пилатус""";"ООО ""Пилатус""";"+7 925 8432810; +7 926 3971001";lepmarket@mail.ru;lepmarket@mail.ru;www.lepmarket.ru;;;;Нет;Ежедневно с 9:00 до 18:00 ;55.6744016226,37.6286829153;3109;;;
3762;"Москва, Рынок ""Каширский двор - 3"" (ИП Свиткевич В.Л.)";"Пересечение МКАД и Варшавского шоссе, Рынок ""Каширский двор - 3"", павильоны №  П2-1, П2-2";;;ИП Свиткевич В.Л.;;"+7 495 7804271; +7 909 6854018";lepmarket@mail.ru;lepmarket@mail.ru;www.lepmarket.ru;;;;Нет;Ежедневно с 9:00 до 18:00;55.574,37.601;3109;;;
3763;"Москва, ""ТВЦ Никольский""  (ИП Свиткевич В.Л.)";"Носовихинское шоссе, д. 4, Рынок ""ТВЦ Никольский"", павильон 3-37";;;ИП Свиткевич В.Л.;;"+7 925 8432810; +7 926 3971001";lepmarket@mail.ru;lepmarket@mail.ru;www.lepmarket.ru;;;;Нет;Ежедневно 9:00-18:00;55.75,37.888;3109;;;
3773;"Йошкар-Ола, Декор Марий Эл, ТЦ ""Бау Маркет""";ул. Соловьёва, 22а;;;;;"+7 8362 326956; +7 917 7045749";decor-mariel@mail.ru;;;;;;Нет;Понедельник-суббота: 9:00-20:00, воскресенье: 9:00-18:00;56.625822,47.869883;3772;;;
3831;"Сыктывкар, Интерьерный салон ""ДекоГрафф"" (ИП Шабалин А.Е.) ";ул. Свободы, д.35/75;;;ИП Шабалин А.Е.;;"(8212) 300-169; 8-922-2719970";dekograff@mail.ru;;;;;;Нет;;61.6764453731,50.8265247923;3830;;;
3832;"Нижневартовск, Салон-магазин ""Бабочка"" (ИП Бабенко И.М.)";ул. Кузоваткина, 39, стр. 10;;;;;"8 922 7818752; 8 922 7818732";babenkoim@mail.ru;;;;;;Нет;;60.9492097399,76.5492303953;3168;;;
3833;"Нижневартовск, Салон ""Да Винчи"" (ИП Жакенов А.Ж.)";ул. Ленина, 28;;;;;"8 912 9327775; 8 922 2556917";leka_bulikeeva@mail.ru;;;;;;Нет;;60.9371146798,76.5785922884;3168;;;
3834;"Калининград, Салон ""Dom&Decor"" (ИП Федоров)";Гвардейский пр-т, 15;;;ИП Федоров;;+7 4012 576175;info@dom-decor.com;;;;;;Нет;;54.716866,20.497217;3138;;;
3835;"Тула, ТЦ ""Наш Дом-2"" (ИП Новиков Р.В.)";ул. Коминтерна, 24Д, ТЦ Наш Дом-2, пав. 218;;;ИП Новиков Р.В.;;"+7 925 5060319; +7 925 5094511; +7 930 8961122";lepnina89@maill.ru;lepnina89@maill.ru;www.evroplast-lepnina.ru;;;;Нет;Ежедневно 09:00-18:00;54.2025993874,37.5933528966;3217;;;
3836;"Самара, ООО ""Форрум""";ул. Гая, д. 36;;;"ООО ""Форрум""";;+7 846 2029772;;;;;;;Нет;;53.2126931191,50.1665139153;3192;;;
3837;"Москва, ТЦ ""Три Кита"" (ИП Филиппова К.О.)";"Минское шоссе, ул.Луговая д.1, ТЦ ""Три Кита"", бутик №25 ""ДекоГрация""";;;ИП Филиппова К.О.;ДекоГрация;"+7 495 7803713; +7 916 1928615";filippova.trikita@mail.ru;;decogracia.ru;;;;Нет;10-21 пн.-вс.;55.7024233194,37.3558325019;3109;;;
3842;Вильнюс, ЗАО Европластас (Europlastas UAB), ул. Веркю 29, 3 корпус;ул. Веркю 29, 3 корпус (Verkių g. 29, 3 korpusas);;;ЗАО Европластас (Europlastas UAB);;+370 67821777;europlastas@gmail.com;;www.europlastas.com;;;;Нет;;54.712499614,25.2941015499;3841;;;
3843;"Курган, ТЦ ""Пушкинский"", Салон ""AP-DEKO""";ул. Пушкина, д.25;;;ИП Кисeлева Л.С.;"Салон интерьера ""AP-DEKO""";"+7 3522 600689; +7 912 8355889";ar-deco2010@mail.ru;;;;;;Нет;;55.4321385978,65.3191266442;3481;;;
6116;"Рязань, Компания ""Синти"" (Московское шоссе)";Московское шоссе, д. 6-В;;;"Компания ""Синти"" (Московское шоссе)";;+7 491 2460046;info@cinti.ru;;www.cinti.ru;;;;Нет;;54.6328174399,39.7020783793;3189;;;
6118;"Грозный, Салон-магазин ""Декор"" (ИП Виситаев)";ул. Автурханова, 26;;;ИП Виситае;"Салон-магазин ""Декор""";"+7 928 8984850; +7 963 5929889";yunusovabu@mail.ru;sanke@rambler.ru;;;;;Нет;;43.3192329893,45.6825662983;3127;;;
6121;"Гудермес, Офис-склад ""Декор"" (ИП Виситаев)";"г. Гудермес, Трасса Ростов-Баку, Трасса М29 ""Кавказ"" напротив АЗС Башлам";;;ИП Виситаев;"Офис-склад ""Декор""";"+7 928 0028487; +7 928 9656462";sanke@rambler.ru;;www.lepidecor.ru;;;;Нет;;43.336155,46.109514;6119;;;
6122;Вологда, Салон декора Европласт (ИП Пихтова Л.А.);ул. Сергея Преминина, д.10 (в здании ТЦ Омега);;;ИП Пихтова Л.А.;;"+7 817 2713096; +7 931 5037376";evroplast.35@mail.ru;evroplast.35@mail.ru;;;;;Нет;;59.200509987,39.8777024749;3304;;;
6123;Череповец;;;;;;+7 8172 71-30-96;;;;;;;Нет;;59.1272515778,37.90692;3443;;;
6125;"Новороссийск, Салон-магазин ""Лепные декоры"" (ИП Гредина А.В.)";"п.Цемдолина, 7-й км трассы ""Новороссийск-Краснодар"", строительный рынок ""Золотая рыбка"", ТЦ, 2-й этаж, 4-й павильон.";;;ИП Гредина А.В.;"Салон-магазин  ""Лепные декоры""";"+7 909 4544710; +7 903 4474919";novoros@l-decor.ru;novoros@l-decor.ru;www.l-decor.ru;;;;Нет;"Будни       с 9:00 до 18:00
Выходные с 9:00 до 16:00";44.7684183644,37.702766373;3873;;;
6126;"Москва, ""Элит Интерьер"" в ТК ""Каширский двор"" (ИП Алекперов В.Г.)";"Каширское шоссе, 19, ТК ""Каширский двор"", павильон № 1-3";;;ИП Алекперов В.Г.;"""Элит Интерьер""";"+7 495 7481795; +7 926 9177785";decorru@yandex.ru;;www.1decor.ru;;;;Нет;Ежедневно с 9:00 до 21:00;55.6650125078,37.631893418;3109;;;
6127;"Москва, ""Элит Интерьер"" в ТК ""Каширский двор"" (ИП Алекперов В.Г.)";"Каширское шоссе, 19, ТК ""Каширский двор"", павильон № 1-48";;;ИП Алекперов В.Г.;"""Элит Интерьер""";+7 926 3152801;decorru@yandex.ru;;www.1decor.ru;;;;Нет;Ежедневно с 9:00 до 21:00;55.6650125078,37.631893418;3109;;;
6128;"Москва, Магазин ""Лепнина"" в ТК ""Твой Дом"" (ИП Алекперов В.Г.)";"24 км. МКАД, внешняя сторона, ТК ""Твой Дом""";;;ИП Алекперов В.Г.;"Магазин ""Лепнина""";+7 906 0797111;decorru@yandex.ru;;www.1decor.ru;;;;Нет;Ежедневно с 10:00 до 22:00;55.5865001651,37.7198755892;3109;;;
6129;"Москва, Архитектурный декор-Фрески в ТК ""Конструктор"" (ИП Алекперов В.Г.)";"25км. МКАД, внешняя сторона, ТК ""Конструктор"", павильон 2-15 ";;;ИП Алекперов В.Г.;Архитектурный декор-Фрески;+7 926 8429960;decorru@yandex.ru;;www.1decor.ru;;;;Нет;Ежедневно с 10:00 до 21:00;55.5832794468,37.7114856394;3109;;;
6130;"Алматы, Бутик №1,№11,№15,№65, ТД ""Саламат""";"ул. Розыбакиева, д.72А, ТД ""Саламат""";;;;ул. Розыбакиева, д.72А;"8 727 3794341; 8 727 3794416; 8 727 3794340; 8 727 3794320";;;   ;;;;Нет;;43.2429403132,76.889761;3310;;;
6131;"Алматы, ТОО ""Empire Decor"",  ЖК ""Пионер""";"пр-т Достык, д. 132, ЖК ""Пионер""";;;"ТОО ""Empire Decor""";;8 727 2626433;afsalam5-15@mail.ru;;  ;;;;Нет;;43.2360416326,76.9589414336;3310;;;
6134;"Южно-Сахалинск, Интерьер салон ""Brand"", ООО ""Бренд""";Невельского, д. 37;;;"ООО ""Бренд""";" Интерьер салон ""Brand""";"+7 4242 280733; +7 4242 281922";brand.salon@mail.ru;brand.salon@mail.ru;www.brand-salon.ru;;;;Нет;"Ежедневно: с 10:00 до 19 :00 
Вс: с 10:00 до 16 :00 ";46.9633343099,142.736303187;6132;;;
6138;"Саранск, ТЦ ""Хозяин"" (ИП Новиков Н.Н.)";"Александровское шоссе, 8А, ТЦ ""Хозяин""";;;ИП Новиков Н.Н.;;"89053654747; 89879957367";novikovnn@mail.ru;;http://elitdekornn.ru;;;;Нет;"Будни с 9:00 до 20:00
Выходные с 10:00 до 19:00";54.2256004166,45.2101803902;6137;;;
6141;"Симферополь, Салон ""Элит Дом"" (ООО ""Элит Дом"")";пер. Сторожевой 1/3 (Евпаторийское шоссе );;;"ООО ""Элит Дом""";"Салон ""Элит Дом""";"(0652) 563266; (0652) 561610";elitdom@ukr.net;elitdom@ukr.net;www.vitacolorr.ua;;;;Нет;пн-пт: с 9.00 до 18.00;44.9655720441,34.0835199597;6142;;;
6143;"Симферополь, Салон ""Oikos"" (ООО ""Элит Дом"")";ул. Киевская, д. 179, офис №2;;;"ООО ""Элит Дом""";"Салон ""Элит Дом""";"(0652) 221925; (050) 3607246";elitdom@ukr.net;elitdom@ukr.net;www.vitacolorr.ua;;;;Нет;пн-пт: с 9.00 до 18.00;44.9840547751,34.0853339646;6142;;;
6144;"Симферополь, Салон ""Spiver"" (ООО ""Элит Дом"")";ул. Киевская, д. 179-Б, офис №3-4;;;"ООО ""Элит Дом""";"Салон ""Элит Дом""";(0652) 220542;elitdom@ukr.net;elitdom@ukr.net;www.vitacolorr.ua;;;;Нет;пн-пт: с 9.00 до 18.00;44.9833200069,34.0899741862;6142;;;
6145;"Москва, ""Тушинская"" Лепной декор";Волоколамское шоссе, 96, стр. 2;;;"""Тушинская"" Лепной декор";"""Тушинская"" Лепной декор";+7 926 9079882;sale@lepnina-tushino.ru;sale@lepnina-tushino.ru;;;;;Нет;;55.8251119606,37.4329238221;3109;;;
6146;"Курск, Салон-магазин ""Ремотделка"" (ИП Матвиенко В.В.)";Проспект Победы, д. 26 офис 1;;;ИП Матвиенко В.В.;"Салон-магазин ""Ремотделка""";"(4712) 39-77-22; (4712) 39-77-23 ";;;;;;;Нет;"Пн-пт с 9-00 до 18-00
Сб с 10-00 до 17-00
";51.779679,36.1737117288;3154;;;
6148;"Железногорск, магазин ""Ремотделка"" (ИП Матвиенко В.В.)";ул. Курская д.74/2;;;ИП Матвиенко В.В.;"Салон-магазин ""Ремотделка""";(910) 022-50-07;;;;;;;Нет;"Пн-пт с 9-00 до 18-00
Сб с 10-00 до 17-00
";52.3418997093,35.3558528945;6147;;;
6149;"Киев, БЦ ""Аполло"" (ООО ""Украинский дом декора"")"; ул. Здолбуновская, 7 (4-й этаж);;;"ООО ""Украинский дом декора"" ";;"+38044 499 81 07; +38067 505 53 49";info@udd.com.ua;info@udd.com.ua;www.udd.com.ua;;;;Нет;пн - пт : 09:00-18:00;50.4146531446,30.6175993644;3251;;;
6151;"Москва, Торговый комплес Центр дизайна ""Ленинградский"" (ИП Будза С.В.)";"Ленинградское шоссе, д. 25, Торговый комплес Центр дизайна ""Ленинградский"", (этаж 2)";;;ИП Будза С.В.;;"+7 906 0378109; +7 903 5844334";info@lepnostyle.ru;;www.lepnostyle.ru;;;;Нет;;55.828016039,37.4893759067;3109;;;
6152;"Москва, ТК ""Конструктор"" (ИП Будза С.В.)";"МКАД (25км) Торговый комплес ""Конструктор"" (Вторая линия), павильон № Б 2.7";;;ИП Будза С.В.;ТК Конструктор;"+7 967 1206399; +7 903 5844334";info@lepnostyle.ru;info@lepnostyle.ru;www.lepnostyle.ru;;;;Нет;;55.5832794468,37.7114856394;3109;;;
6153;"Москва, Строительный двор ""Петровский"" (ИП Будза С.В.)";"Новорижского шоссе, 9км, в сторону Николо-Урюпино, Поздняково. Строительный двор ""Петровский"", павильон № А9";;;ИП Будза С.В.;;"+7 903 7179913; +7 903 5844334";info@lepnostyle.ru;;www.lepnostyle.ru;;;;Нет;;55.7845487164,37.2367435574;3109;;;
6155;"Подольск, Салон интерьера ""Лепной Декор"" (ИП Шаповалова Т.Н.)";"ул. Большая Серпуховская, 229, Т.Ц. ""Елисаветинский"", пав. 24-1 (ориентир - Гипермаркет ""Глобус"")";;;ИП Шаповалова Т.Н.;;"+7 495 5325475; +7 966 1549009";zorroo83@mail.ru;classikdekor@yandex.ru;classikdekor.ru;;;;Нет;"пн - пт : 09 - 20
без выходных";55.387959852,37.5416056958;6154;;;
6156;"Москва, Салон интерьера ""Лепной Декор"" (ИП Шаповалова Т.Н.)";"Московская область, Красногорский р-н, Новорижское шоссе, 9км от МКАД, Т.Ц. ""Петровский"", пав. А-29";;;ИП Шаповалова Т.Н.;;+7 903 1600741;89031600741@mail.ru;89031600741@mail.ru;classikdekor.ru;;;;Нет;;55.7845487164,37.2367435574;3109;;;
6158;Анапа, Лепные Декоры (ИП Гредина А.В.) ;"ул. Анапское шоссе, д. 1Г, пав. 349 (Напротив Гипермаркета ""Магнит"")";;;ИП Гредина А.В.;Лепные Декоры ;"+7 964 9094260; +7 903 4579738";anapa@l-decor.ru;anapa@l-decor.ru;www.l-decor.ru   ;;;;Нет;;44.8998861114,37.344118832;6157;;;
