IE_XML_ID;IE_NAME;IP_PROP103;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP113
23589;"Москва, ВК &quot;Росстройэкспо&quot; (ООО &quot;Арт Декор Макс&quot;) ";;Фрунзенская набережная, 30, пав.3, стенд 20;Росстройэкспо Фрунзенская;;"ООО ""Арт Декор Макс""";"4957784000; 9151374753";Liser1975@mail.ru;Liser1975@mail.ru;;09:00 - 22:00;10:00 - 20:00;10:00 - 20:00;Да;;3109
24224;"Петропавловск-Камчатский, &quot;Дизайн К Студия&quot; (ИП Кривдина Е.П.) ";ИП Кривдина Е.П.;ул.Топоркова, 8/2 (цокольный этаж);Цокольный этаж жилого дома;"Девятиэтажное здание за РЦ ""Роллердром""";"""Дизайн К Студия""";"4152228349; 9098328512";dk-studio@yandex.ru;evroplast_kam@mail.ru;www.evroplast.ru;10:00 - 20:00;11:00 - 18:00;Выходной;Нет;;24220
24486;"Омск, Отдел оптовых продаж (ООО &quot;Мир профиля&quot;) ";"ООО ""Мир профиля""";улица Октябрьская, д. 125 (2 этаж);;;Отдел оптовых продаж;"3812484444; 9026777077";evroplast-omsk@ya.ru;evroplast-omsk@ya.ru;evroplast-omsk.ru;10:00 - 19:00;Выходной;Выходной;Нет;;3172
25945;"Павлодар, шоу-рум DREAM HOUSE (ТОО &quot;DREAM HOUSE KZ&quot;) ";"ТОО ""DREAM HOUSE KZ""";ул. М.Исиналиева, д. 58, этаж 2;"ТД ""Арай""";"за ТД ""Квазар"", въезд с ул.Пахомова, центральный вход";шоу-рум DREAM HOUSE;"7768172748; 7182782952";zakaz@dream-house.kz;;;10:00 - 19:00;11:00 - 15:00;Выходной;Нет;;6331
26967;"Омск, Центр современного интерьера и дизайна &quot;Люксоро Интерьер&quot; ";"ООО ""Люксоро Интерьер""";улица Пушкина, д. 137 (1 этаж);"Торговая галерея ""Сибирская пирамида""";;"Центр современного интерьера и дизайна ""Люксоро Интерьер""";"3812210294; 3812246337"; info@luxorointerior.com; info@luxorointerior.com;luxorointerior.com;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;3172
27546;"Москва,  г. Красногорск, Отдел: Стройматериалы (ООО &quot;Декор&quot;) ";"ООО ""Декор""";г. Красногорск, ул. Международная, д.6 (66 км МКАД), 1 этаж;"ТК ""Твой Дом""";"Напротив ТК ""Крокус Сити Молл""";Отдел: Стройматериалы;;;;evroplast.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;3109
27547;"Московская обл, Ленинский р-н, пос. Совхоза им. Ленина (ООО &quot;Декор&quot;) ";"ООО ""Декор""";Московская обл., Ленинский р-н, пос. Совхоза им. Ленина (24 км МКАД), д. 2, этаж 1, Отдел: Стройматериалы;"ТК ""Твой Дом""";"Напротив ТК ""Вегас""";Отдел: Стройматериалы;;;;evroplast.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;3109
27551;"Мытищи, Отдел: Стройматериалы (ООО &quot;Декор&quot;) ";"ООО ""Декор""";Городской округ Мытищи, Осташковское ш., вл. 2, стр. 1 (91 км МКАД), 2 этаж;"ТК ""Твой Дом""";Напротив Леруа Мерлен;Отдел: Стройматериалы;;;;evroplast.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;3109
27554;"Московская область, Красногорский район, Михалково дер., Отдел: Стройматериалы (ООО &quot;Декор&quot;) ";"ООО ""Декор""";Красногорский район, Михалково дер., Новорижское ш., стр.1 (этаж 2);"ТК ""Твой Дом""";Мэйджор Сити;Отдел: Стройматериалы;;;;evroplast.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;3109
27797;"Казань, ул.Адоратского, 3 (ООО &quot;Европласт Декор&quot;) ";"ООО ""Европласт Декор""";ул. Адоратского, д.3, 1 этаж;;"За ТК ""Савиново""";Европласт Декор;"8435220454; 9874101414";5220454@mail.ru;5220454@mail.ru;evroplastkazan.ru;09:00 - 19:00;09:00 - 19:00;10:00 - 17:00;Да;;3260
27798;"Казань, ул. Аделя Кутуя, д. 72 (ООО &quot;Европласт Декор&quot;) ";"ООО ""Европласт Декор""";ул. Аделя Кутуя, д. 72;;;Европласт Декор;"8432053005; 9874101414";5220454@mail.ru;5220454@mail.ru;evroplastrt.ru;09:00 - 19:00;09:00 - 19:00;10:00 - 17:00;Да;;3260
28879;Москва, Мытищи, Лепной Декор (ИП Новиков Р.В.) ;ИП Новиков Р.В.;Московская обл., Мытищи,  ул. Коммунистическая, д. 25 Г, к. 8, этаж 1, пав.10;"Торгово-строительный комплекс ""Тракт-Терминал""";Рядом с Администрацией;Лепной Декор;9169351313;9351313@gmail.com;lepnina89@mail.ru;www.Lepnoydom.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
28880;Тула, Лепной Декор (И.П. Новиков Р.В.) ;И.П. Новиков Р.В.;ул. Мосина, д. 2, к.4, этаж 1;Торговый Центр СтройДвор;;Лепной Декор ;"9255094511; 9207448322";lepnina89@mail.ru ;lepnina89@mail.ru ;www. Evroplast-lepnina.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3217
28949;"Новокузнецк, салон &quot;Новые обои&quot; (ООО &quot;СКД плюс&quot;) ";"ООО ""СКД плюс""";ул. Транспортная, д. 85, этаж 2;"ТЦ ""МамаМебель""";;"салон ""Новые обои""";3843925446;novoboi@yandex.ru;;www.nov-oboi.ru;10:00 - 20:00;10:00 - 19:00;10:00 - 19:00;Да;;3696
28952;"Новокузнецк, Дом паркета (ООО &quot;Арт-Дизайн&quot;) ";"ООО ""Арт-Дизайн""";проспект Ермакова, д. 9, этаж 1;;;Дом паркета;"3843200015; 9069305080";mas043@yandex.ru;;;10:00 - 19:00;Выходной;Выходной;Нет;;3696
30785;Москва,  г. Красногорск, Лепнина (ИП Шаповалова) ;ИП Шаповалова;г. Красногорск, автодорога Балтия, стр. 1, пав. А-29;СтройДвор Петровский;;Лепнина;9031600741;89031600741@mail.ru;classikdekor@yandex.ru;lepninamarket.ru;09:00 - 19:00;10:00 - 16:00;10:00 - 16:00;Да;;3109
30875;"Москва, ТК &quot;Твой Дом&quot; (ООО &quot;Декор&quot;) ";"ООО ""Декор""";55 км МКАД, Хорошевский проезд, д. 14;"ТК ""Твой Дом""";Кунцевский авторынок;Отдел: Стройматериалы.;;;;evroplast.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;3109
32642;"Рыбинск, Декор-центр &quot;Арагон&quot; (ООО &quot;Декор Коллекция&quot;) ";"ООО ""Декор Коллекция""";ул. Суркова, д. 2, 1 этаж;ТЦ АКСОН;;"Декор-центр ""Арагон""";89612461428;aragon-rbk@mail.ru;aragon-rbk@mail.ru;www.aragondeco.ru;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;6535
33204;"Москва, &quot;Яуза&quot;  (ИП Амиршоева С.В.) ";ИП Амиршоева С.В.;МО, Осташковское шоссе, вл. 1Б, корпус 9, пав. 17 (1 этаж);"Стройдвор ""Яуза""";;"""Яуза""";"84956425677; 89264963559";mirlepnina77@mail.ru;mirlepnina77@mail.ru;mirlepnina.ru;09:00 - 18:00;09:00 - 17:00;09:00 - 17:00;Да;;3109
33512;Якутск, ИП Васильева Е.В. ;ИП Васильева Е.В.;ул. Чернышевского, д. 74, к.8, этаж 2, пав. 39, стенд 2;"ТЦ ""Азия""";;;9142712777;Anturazh_ykt@mail.ru;Anturazh_ykt@mail.ru;;;;;Нет;;3239
35172;"Подольск, Строительный рынок &quot;ПОКРОВ&quot; (ИП Варданян А.С.) ";ИП Варданян А.С.;"г. Подольск, 15 км от МКАД, СР ""ПОКРОВ"", УЛЬТРАКОМ У07, стенд 160/40, 550/270";"Строительный рынок ""ПОКРОВ""";;;8-925-500-59-79 (Артем);Jenya@van-market.com;Jenya@van-market.com;www.van-market.ru;09:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;3109
35234;"Ижевск, ООО &quot;Дженти&quot;, ТЦ &quot;СтройПорт&quot; ";ООО «Дженти»;ул. Кирова, 146, этаж 1, пав. 29;"Торговый центр ""СтройПорт""";вход со стороны ул. Кирова, после входа сразу направо;«Дженти»;9127650051;domdekora@djenti.ru;domdekora@djenti.ru;www.djenti.ru;09:00 - 20:00;10:00 - 19:00;10:00 - 19:00;Да;;3133
35643;"Москва, ВК &quot;Росстройэкспо&quot; (ООО ДизайнРумПро) ";ООО ДизайнРумПро;Фрунзенская набережная, д. 30, с.1, 1 этаж, пав. 4, стенд 60;"Выставочный комплекс ""Росстройэкспо""";;"Салон ""DESIGNROOM""";"4991100499; 9164755512; 9255184985";fidod@inbox.ru;;www.designroom.pro;10:00-19:00;10:00-19:00;11:00-17:00;Да;;3109
36086;"Курган, дизайн-студия &quot;ENTERIOR&quot; (ИП Ермаков С.В.) ";ИП Ермаков С.В.;ул. Красина, д. 23 (1 этаж), образцы, инсталяция;"дизайн-студия ""ENTERIOR""";;"дизайн-студия ""ENTERIOR""";"3522550949; 89125733178";enterior-design@mail.ru;info@evroplast-ekaterinburg.ru ;enterior.pro;09:00 - 19:00;Выходной;Выходной;Нет;;3481
36523;"Южно-Сахалинск, салон &quot;Артеко&quot;, ООО &quot;САЛОН ИНТЕРЬЕР&quot; ";"ООО ""САЛОН ИНТЕРЬЕР""";ул. Пушкина, д. 152а;;;"салон ""Артеко""";4242255259;interiorsalonsakh@gmail.com;interiorsalonsakh@gmail.com;;10:00 - 19:00;Выходной;Выходной;Нет;;6132
36607;Москва, дер. Брехово, Лепнина (ИП Григорян С.А.) ;ИП Григорян С.А.;"Солнечногорский район, дер. Брехово, Стройдвор ""БРЕХОВО"", Д10 Д11 Д47";"Стройдвор ""БРЕХОВО""";;Лепнина;"9262743177; 9258905866";info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru;08:00 - 20:00;08:00 - 20:00;08:00 - 20:00;Да;;3109
36703;"Нефтеюганск, ООО &quot;Зеленый Дом&quot; ";"ООО ""Зеленый Дом""";улица Набережная, д. 7Г;"ООО ""Зеленый Дом""";;"ООО ""Зеленый Дом""";"9224114811; 9224459333";green-dom@rambler.ru;green-dom@rambler.ru;vk.com/remont_nefteugansk группа ВК;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;6305
36880;"Ковров, ТВЦ &quot;Аладдин&quot; (И.П. Балакин А.В.) ";И.П. Балакин А.В.;ул. Шмидта, д. 14, к.4, 1 этаж;торговый центр;;"ТВЦ ""Аладдин""";"4923290600; 4997555227";info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru;9:00 - 19:00;9:00 - 17:00;9:00 - 17:00;Да;;3121
36882;"Муром, Магазин &quot;Товары для дома&quot; (ООО &quot;ВМС &quot;Колор&quot;) ";"ООО ""ВМС ""Колор""";ул. Коммунистическая, д. 1;торговый центр;;"Магазин ""Товары для дома""";"4923422760; 4923491804";wms08@mail.ru;wms08@mail.ru;planeta-decora.ru;8:00 - 18:00;8:00 - 15:00;8:00 - 15:00;Да;;36881
37622;"Санкт-Петербург, Магазин&Склад «Пулково» (ООО &quot;Питерра&quot;) ";"ООО ""Питерра""";5-й Предпортовый проезд, д. 22Б;отдельный салон;;Магазин склад Пулково;"8123198888; доб. 783,784,627";salonM111@piterra.ru;shop@piterra.ru ;www.piterra.ru;10:00 - 20:00;11:00 - 20:00;11:00 - 20:00;Да;;3196
37685;"Москва, Шоу - рум мебели и декора &quot;Living&quot; (ООО Интердекор) ";ООО Интердекор;Ленинградский пр-т, д. 30, стр.1, 1 этаж;"Шоу - рум мебели и декора ""Living""";"Шоу - рум находится рядом с театром ""Ромэн""";"Шоу - рум мебели и декора ""Living""";"88005053698; 84956144592";sale@living.su;sale@living.su;living.su;10:00 - 20:00;11:00 - 20:00;11:00 - 20:00;Да;;3109
37807;Янаул, салон  штор Аристократ (ИП Миннебаева Р.К.) ;ИП Миннебаева Р.К.;г. Янаул, ул. Советская, д.15, 2 этаж;"ТЦ ""Семья""";;салон штор Аристократ;9870976768;ROZA.MINNEBAEVA63@MAIL.RU;ROZA.MINNEBAEVA63@MAIL.RU;;09:00 - 19:00;10:00-18:00;10:00-18:00;Да;;37795
39364;Краснодар, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Уральская, д. 144, центральный вход, 4 этаж, 406 кабинет;;;Dom&Decor;"9628551550; 9184490047";krdzakaz@dom-decor.com;krdzakaz@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;по договоренности;Выходной;Нет;;3149
39374;"Липецк, Салон &quot;ART HOME&quot; (ИП Симушова) ";ИП Симушова;ул. Стаханова, д. 59, 1 этаж;"Салон ""ART HOME""";;"Салон ""ART HOME""";9192518563;sima2287@yandex.ru;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3331
39617;Саранск, Элит Декор (ИП Козлова И.В.) ;ИП Козлова И.В.;Александровское шоссе, д. 8, строение 3 (1 этаж);Торговый центр Мастер;Торговый центр Баумаркет;Элит Декор;"8342223140; 9176920022";diz-nov-dom@yandex.ru;diz-nov-dom@yandex.ru;;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;6137
41166;"Новосибирск, DECOLE шоу-рум, ООО &quot;ЕВРОПЛАСТ НОВОСИБИРСК&quot; ";"ООО ""ЕВРОПЛАСТ НОВОСИБИРСК""";ул.Фабричная, д. 31, корпус 5;"Лофт-квартал ""Мельница"", Вход М-11";"отдельно стоящее здание справа от въезда в Лофт-квартал ""Мельница""";DECOLE шоу-рум;"3833596040; 3833596041";manager@evroplast-nsk.ru;manager@evroplast-nsk.ru;www.evroplast-nsk.ru;10:00 - 19:00;по договоренности;Выходной;Нет;;3170
42162;"Сызрань, Бутик интерьера &quot;FORROOM&quot; (офис, склад) связка ";ООО Форрум;улица Ново-Садовая, д. 14а;;;офис FORROOM;8462409016;foroom@forroom.ru;forroom@forroom.ru;www.samara.cc;10:00 - 19:00;11.00 - 17.00;Выходной;Нет;;42161
42583;Уфа, Салон Розет (ИП Розет А.Р.) ;ИП Розет А.Р.;Менделеева, д. 158, к.2, 2 этаж;Выставочный комплекс ВДНХ ДОМ;островок рядом с лифтом;Лепной Декор;9373250157;andrey.rozet@mail.ru;rozetufa@gmail.com;;11:00 - 19:00;Выходной;Выходной;Нет;;3223
42584;Уфа, бутик Европласт (ТРК Радуга) ;ИП Розет Э.Ф.;Индустриальное шоссе, д. 44/1, 2 этаж, пав. 1, бутик  2- 22 Б;ТРК Радуга;;Бутик Европласт;"73472463167; 9272344082; 9178043828";rozetre@mail.ru;rozetufa@gmail.com;www.ufa-rozet.ru;9:00 - 20:00;9:00 - 20:00;9:00 - 20:00;Да;;3223
42759;"Москва, PITERRA ТВК &quot;Экспострой&quot; ";ООО ПИТЕРРА;Нахимовский проспект, д.24, павильон 2, этаж 2, стенд 259;"Торгово-выставочный комплекс ""Экспострой""";;PITERRA;"4956909999; доб. 382,396";382@piterra.ru ;shop@piterra.ru;www.piterra.ru;10:00 - 20:00;10:00 - 19:00;10:00 - 19:00;Да;;3109
42882;"Череповец, Салон &quot;Da Vinci&quot; (ИП Колодин И.Н.) ";ИП Колодин И.Н.;ул. Ленинградская, 8;;;"Салон ""Da Vinci""";"9211310436; 8202201112";salon_davinci@mail.ru ;evroplast.35@mail.ru  ;;10:00 - 19:00;10:00 - 17:00;10:00 - 16:00;Да;;3443
43927;"Астана, Салон &quot;Премьера&quot; , TOO Evolution Technologies (Мангилик Ел, 24) ";TOO Evolution Technologies;пр-т. Мангилик Ел, д. 24 , 1 этаж;Магазин;Ориентир - отделение Сбербанк;"Салон ""Премьера""";"7172931700; 7781041881";info@evp.kz;ast.sales@evp.kz;www.premiera.kz;10:00 - 19:00;10:00 - 17:00;Выходной;Нет;;3342
45298;Алматы, TOO Evolution Technologies ( ул. Кабдолова, 3) ;TOO Evolution Technologies; ул. Кабдолова, 3, блок 1, линия В, 1 этаж, пав. 4;"Торговый комплекс ""Армада""";;Салон Премьера;"7272273052; 7477567680";info@evp.kz;armada1@evp.kz;www.premiera.kz;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;3310
45299;Алматы, TOO Evolution Technologies (ул. Жибек Жолы, 135) ;TOO Evolution Technologies;Жибек Жолы, 135/10А, 1 этаж, бутик А23а;"Стоительный комплекс ""Жибек Жолы""";угол ул.Масанчи;Салон Премьера;"7273170977; 7471930174";info@evp.kz;sales4@evp.kz;www.premiera.kz;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;3310
46430;"Севастополь, салон Европласт (ООО &quot;Элит Дом&quot;) ";"ООО ""Элит Дом""";ул.Пожарова, д. 21, (ТЦ), 1 этаж;;нижняя парковка ТЦ;салон Европласт;9787838283;elitdom-crimea@yandex.ru;elitdom-crimea@yandex.ru;www.vita-color.ru;09:00 - 18:00;Выходной;Выходной;Нет;;46432
46434;Симферополь, Европласт (ТЦ Seneha City) ;ТЦ Seneha City;ул.Генерала Васильева, д. 43, (ТЦ), 2 этаж;;;Европласт;9780229819;elitdom@ukr.net;elitdom@ukr.net;www.vita-color.ru;11:00 - 19:00;11:00 - 19:00;11:00 - 19:00;Да;;6142
46487;Курск, Салон-магазин МастерДом (ИП Шаталова Т.Л.) ;ИП Шаталова Т.Л.;Пр-т Кулакова, д. 26, 2 этаж;Торговый центр;;Салон-магазин МастерДом;4712227827;masterdomkursk@yandex.ru;;;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;3154
47494;Краснодар, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3149
48097;Москва, Лепнина ТК Петровский (ИП Липадат) ;ИП Липадат С.Л.;Новорижское шоссе, 9-й км, ТК Петровский, пав. Д-23;ТК Петровский;;Лепнина интерьерная, фасадная;"9264256637; 9032397957";lipadat@mail.ru;lipadat@mail.ru;;08:00 - 21:00;09:00 - 20:00;09:00 - 20:00;Да;;3109
48099;Москва, Лепнина ТК Бессарабка (ИП Липадат) ;ИП Липадат;Московская обл., Павловская Слобода, улица Ленина, 76/2, пав. 19-21;ТК Бессарабка;;Лепнина;"9267226081; 9268397749";lipadat@mail.ru;lipadat@mail.ru;;09:00 - 20:00;09:00 - 19:00;09:00 - 19:00;Да;;3109
49066;"Пенза, ИП Асаева Н.Е., ООО &quot;ДЕКОР&quot; ";"ИП Асаева Н.Е., ООО ""ДЕКОР""";ул. Плеханова, д.14, этаж 1, ;Самостоятельные торговые точки;;м-н Центр Обоев;8412200777;coevroplast@yandex.ru;coevroplast@yandex.ru;centroboev.ru;09:00 - 19:00;09:00 - 19:00;09:00 - 18:00;Да;;3180
49261;Пермь, ИП Катаев А.А. ;ИП Катаев А.А.;ул. Н. Островского, 44а, 2-этаж;отдельно стоящее здание;а/заправка на ул. Тихой;ВИЗАРД;3422141400;plotnikov_wizard@mail.ru;plotnikov_wizard@mail.ru;;10:00 - 19:00;11:00 - 18:00;Выходной;Нет;;3182
49532;Рязань, Салон Амадей (ИП Новак Л.М.) ;"Салон ""Амадей""";улица Праволыбедская, д. 50;"Салон ""Амадей""";;ИП Новак Л.М.;4912778775;lana.fs@mail.ru;lana.fs@mail.ru;;10:00-19:00;10:00-19:00;Выходной;Да;;3189
49775;Сочи, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3202
49776;Анапа, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6157
49777;Армавир, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3685
49778;Владикавказ, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6681
49779;Геленджик, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6679
49784;Ейск, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;47495
49787;Кропоткин, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6159
49789;Майкоп, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6561
49790;Нальчик, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3258
49791;Новороссийск, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6124
49792;Пятигорск, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3733
49793;Туапсе, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6759
49794;Черкесск, Dom&Decor (ИП Федоров В.А.) ;Dom&Decor (ИП Федоров В.А.);улица Октябрьская, д. 181/2к1, центральный вход, 1 этаж;;;Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;47496
50129;Химки, ООО «ГК РЕВАДО», ООО «РЕВАДО.РУ» ;ООО «ГК РЕВАДО», ООО «РЕВАДО.РУ»;г. Химки, Вашутинское шоссе, владение 18А, павильон В13;Строительный рынок «Химкинский двор»;;РеВаДо магазин напольных покрытий и межкомнатных дверей;"4951206664; 4951206663";info@gk-r.ru;info@e-dz.ru;E-dz.ru;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;3109
52330;Москва, ТЦ Мебель Сити (Термокит) ;"ООО""Термокит""";Дмитровское шоссе, д. 118, корп. 1, 1 этаж;"Торговый центр ""Мебель Сити""";;Термокит;"74951353333; 88007751411";opt@termokit.ru ;opt@termokit.ru ;www.termokit.ru;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;3109
52539;Великие Луки, Магазин-студия ЭКЛЕКТИКА (Октябрьский пр-т)  ;"ООО ""Эклектика Плюс""";Октябрьский пр-т, д. 138, 1 этаж, помещение 2002;;;Магазин-студия ЭКЛЕКТИКА;"9062216996; 9062248579";eklektika-vl@yandex.ru;eklektika-vl@yandex.ru;www.eklectika.ru;09:00 - 18:00;09:00 - 17:00;Выходной;Нет;;52538
52572;"г. Егорьевск, СР &quot;Хозяин&quot; (Компания &quot;Седьмое небо&quot; ИП Пулькин П.В.) ";"Компания ""Седьмое небо"" ИП Пулькин П.В.";г. Егорьевск,  ул. А.Невского, д. 2, пав. 70;"Строительный рынок ""Хозяин""";;"Строительный рынок ""Хозяин"" пав. 70";"9854591003; 9250502472";info@eu-kraski.ru;yarri@inbox.ru;yarri@inbox.ru;08:00 - 18:00;08:00 - 15:00;08:00 - 15:00;Да;;3109
52573;г. Коломна, Евро-Краски (И.П. Селифанова Е.В.) ;И.П. Селифанова Е.В.;г. Коломна, Октябрьской революции, 387а, пав. 1;"Торговый Комплекс ""Коломенский Строитель""";;Евро-Краски;"9175083050; 9261546125";info@eu-kraski.ru;info@eu-kraski.ru;eu-kraski.ru;09:00 - 17:00;09:00 - 16:00;09:00 - 16:00;Да;;3109
52574;Московская область, г. Орехово-Зуево, Планета красок (ИП Черный А.В.) ;ИП Черный А.В.;г. Орехово-Зуево, ул. Карла Либкнехта, д. 7, 1 этаж;магазин;1-я линия магазинов, напротив Сбербанка;Планета красок;"9688561406; 4997555227";info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru;09:00 - 19:00;10:00 - 17:00;10:00 - 17:00;Да;;3109
52575;Московская область, г. Солнечногорск, Лепнина (ИП Григорян С.А.) ;ИП Григорян С.А.;г. Солнечногорск, ул. Красная, владение 1, пав. 11;"Торговый центр ""ПОСТРОЙКА""";;Лепнина;"9261815352; 9259315455";info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru;08:00 - 21:00;08:00 - 21:00;08:00 - 21:00;Да;;3109
52576;Чехов, Декор-ЮГ (ИП Сальников Алексей Николаевич) ;ИП Сальников Алексей Николаевич;г. Чехов, Симферопольское шоссе, д.4, строение 2, 2 этаж;"ТК ""Губернский""";Налево от центрального входа;Декор-ЮГ;9850750702;decor.UG@yandex.ru;decor.UG@yandex.ru;;10:00 - 18:00;Выходной;Выходной;Нет;;3109
