IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP537;IP_PROP538;IP_PROP539;IP_PROP540;IP_PROP541;IP_PROP542;IP_PROP543;IP_PROP664;IP_PROP672;IP_PROP673;IP_PROP676;IP_PROP677;IP_PROP702;IP_PROP703;IP_PROP704;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
3773;Йошкар-Ола, Декор Марий Эл (ИП Нестеров А.В.) ;;;улица Панфилова, д. 39, офис 106;;;ИП Нестеров А.В.;Декор Марий Эл;"+7 (8362) 32-69-56; +7 (917) 704-57-49";decor-mariel@mail.ru;decor-mariel@mail.ru;;09:00-20:00;;N;N;N;N;;;decor-mariel@mail.ru;;;;;Y;;N;09:00-18:00;Выходной;N;;56.62782,47.877627;3772;;;
3831;"Сыктывкар, Интерьерный салон &amp;quot;ДекоГрафф&amp;quot; (ИП Шабалин А.Е.) ";;;улица Свободы, д.35/75;;Пересечение улиц Свободы и Интернациональной;ИП Шабалин А.Е.;"Интерьерный салон ""ДекоГрафф""";"+7 (8212) 30-01-69; +7 (922) 271-99-70";dekograff@mail.ru;;;10:00 - 18:00;;;;;;;;;retail;;;;Y;;N;10:00 - 16:00;Выходной;N;;61.676445,50.826525;3830;;;
3835;Тула, Магазин ЛЕПНИНА  (И.П. Новиков Р.В.) ;"<p><strong>ИП Новиков Р.В.</strong><br />Тула ул. Коминтерна 29Д<br />ТЦ Наш Дом-1, Наш Дом-2 , 2 этаж<br />8-910-704-24-57, 8-925-509-45-11<br /><a href=""mailto:Roman17128@yandex.ru"">Roman17128@yandex.ru</a></p>";;ул. Коминтерна, д. 24 Д, корпус 2, этаж 2, пав. 217;"ТЦ ""Наш дом"" 2";;И.П. Новиков Р.В.;Магазин ЛЕПНИНА;"9255094511; 9207448366; 9255060319";lepnina89@mail.ru;lepnina89@mail.ru;;09:00 - 18:00;;N;N;N;N;;;;;;;;N;;N;09:00 - 18:00;09:00 - 18:00;Y;;54.2025993874,37.5933528966;3217;;;
3843;"Курган, Салон интерьера &amp;quot;АP-DEKO&amp;quot; (ИП Кисeлева Л.С.) ";;;улица Пушкина, д. 25 (2 этаж), образцы, витрина;ТЦ Пушкинский;слева от центрального входа;ИП Кисeлева Л.С.;"Салон интерьера ""АP-DEKO""";"+7 (3522) 60-06-89; +7 (912) 979-74-08";ar-deco2010@mail.ru;;ар-деко45.рф;10:00 - 19:00;;N;N;N;N;;;;subdealer;ИП Мельников М.Ю.;;;N;;N;10:00 - 19:00;Выходной;N;;55.432139,65.319127;3481;;;
6118;"Грозный, салон-магазин &amp;quot;Декор&amp;quot; (ИП Виситаев) ";"<p><strong>Магазин Альфа-Декор</strong><br />Грозный, ул. Карла Маркса 46-48 ТЦ ""Мегаполис""<br />тел.: +7 928 781 6457, +7 928 736 5090<br /><a href=""mailto:yunusovabu@mail.ru"">yunusovabu@mail.ru</a></p>";;улица Автурханова, д. 26;;;ИП Виситаев;"салон-магазин ""Декор""";+79289656462;lepidecor@yandex.ru;lepidecor@yandex.ru;www.lepidecor.ru;09:00 - 18:00;;N;N;N;N;;;lepidecor@yandex.ru;;;;;Y;+79289656462;N;09:00 - 18:00;09:00 - 18:00;Y;;43.319233,45.682566;3127;;;
6121;"Гудермес, офис-склад &amp;quot;Декор&amp;quot; (ИП Виситаев) ";;;"г. Гудермес, Трасса Ростов-Баку, Трасса М29 ""Кавказ"" напротив АЗС Башлам";;Широта: 43°20?10.16?N (43.336155) Долгота: 46°6?34.25?E (46.109514);ИП Виситаев;"офис-склад ""Декор""";"+7 (928) 002-84-87; +7 (928) 965-64-62";sanke@rambler.ru;info@lepidecor.ru;www.lepidecor.ru;08:00 - 18:00;;N;N;N;N;;;lepidecor@yandex.ru, latta84@mail.ru;;;;;Y;;N;08:00 - 18:00;08:00 - 18:00;Y;;43.336155,46.109514;6119;;;
6122;Вологда, Салон декора Европласт (ИП Николенко Е.М.) ;;;улица Сергея Преминина, д. 10, 1 этаж;ТЦ Омега;Отдельный вход с левого торца;ИП Николенко Е.М.;Салон декора Европласт;"+79005507474; +79814376535";evroplast.35@mail.ru;evroplast.35@mail.ru;vk.com/evroplast35;10:00 - 18:00;;N;N;N;N;;;evroplast.35@mail.ru;retail;;;;Y;+79005507474;N;Выходной;Выходной;N;;59.20051,39.877702;3304;;;
6126;Москва, ФРЕСКИ ЛЕПНИНА (ИП Алекперов В.Г.) ;"<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto;""><span><strong>ИП Алекперов&nbsp; В.Г&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; <br /></strong>""ТЯК Москва"", павильон № А-79&nbsp;&nbsp; <br />Тихорецкий бульвар 1 <br />тел.: +7&nbsp;926&nbsp;917 7756</span></p>
<p><span><strong>ИП Налбантов И.А. &nbsp;</strong>&nbsp; &nbsp;&nbsp;&nbsp; <br /></span><span style=""font-family: 'Arial','sans-serif'; color: black; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ansi-language: RU; mso-bidi-language: AR-SA;"">""ТЯ</span><span style=""font-family: 'Arial','sans-serif'; color: black; font-size: 9pt; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-fareast-language: RU; mso-ansi-language: RU; mso-bidi-language: AR-SA;"">К</span><span style=""font-family: 'Arial','sans-serif'; color: black; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ansi-language: RU; mso-bidi-language: AR-SA;""> Москва"", павильон № </span><span>В 133&nbsp;&nbsp; <br />Тихорецкий бульвар 1 <br /></span><span style=""font-family: 'Arial','sans-serif'; color: black; font-size: 9pt; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-fareast-language: RU; mso-ansi-language: RU; mso-bidi-language: AR-SA;"">тел.: +7&nbsp;926&nbsp;248 5019<br style=""mso-special-character: line-break;"" /></span></p>";;Каширское ш, д. 19, корп. 1, 2-й этаж, пав 2А-9;"Т.К.""Каширский двор""";;ИП Алекперов В.Г.;ФРЕСКИ ЛЕПНИНА;"+7 (495) 748-17-95; +7 (926) 917-77-85";veli.alekperov@yandex.ru;;www.1decor.ru;10:00 - 21:00;;;;;;;;;retail;;[HTML]4 панели ППУ, Т композит, образец балюстрады ;;N;;N;10:00 - 21:00;10:00 - 21:00;Y;;55.664825,37.632272;3109;;;
6134;Южно-Сахалинск, Азимут (ИП Иванов Е.А.) ;"<p style=""margin: 6pt 0cm;""><strong><span style=""font-family: &quot;Calibri&quot;,&quot;sans-serif&quot;; color: black;""><span style=""font-size: small;"">Торговый комплекс &laquo;ТВОЙ ДОМ&raquo;</span></span></strong></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><span style=""font-family: Calibri;""><span style=""font-size: small;""><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-fareast-language: RU;"">Москва, </span><span style=""color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-fareast-language: RU;"">24 км МКАД</span></span><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-fareast-language: RU;""></span></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><span style=""font-family: Calibri;""><strong><span style=""color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-fareast-language: RU;"">ИП Алекперов<span style=""mso-spacerun: yes;"">&nbsp; </span>В.Г</span></strong><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-fareast-language: RU;""><span style=""font-size: small;""> - Элит Интерьер +7&nbsp;926&nbsp;917 7765</span></span></span></p>";;ул. Ленина, д. 254, корп.1;ТЦ Галерея;;ИП Иванов Е.А.;Азимут;4242500707;;interiorsalonsakh@gmail.com;;09:30 - 18:30;;N;N;N;N;;;;;;;;;;;09:30 - 18:30;Выходной;N;;46.950759934319,142.72902367173;6132;;;
6141;"Симферополь, салон &amp;quot;Элит Дом&amp;quot; (ООО &amp;quot;Элит Дом&amp;quot;) ";;;пер. Сторожевой / Евпаторийское шоссе , д. 1/3, жилой дом, этаж 1;;;"ООО ""Элит Дом""";"салон ""Элит Дом""";"+7 (365) 256-32-66; +7 (978) 856-22-33";elitdom@ukr.net;ofic.elitdom@mail.ru;www.vita-color.ru;09:00 - 18:00;;;;;;;;ofic.elitdom@mail.ru;retail;;;;Y;+7 (978) 856-22-33;N;Выходной;Выходной;N;;44.966318,34.082576;6142;;;
6143;"Симферополь, салон &amp;quot;Oikos&amp;quot; (ООО &amp;quot;Элит Дом&amp;quot;) ";;;улица Киевская, д. 179, жилой дом, офис №2;;;"ООО ""Элит Дом""";"салон ""Oikos""";+7 (978) 733-32-55;oikos-crimea@ro.ru;;www.vita-color.ru;09:00 - 18:00;;;;;;;;;retail;;;;Y;;N;Выходной;Выходной;N;;44.982886,34.090951;6142;;;
6144;"Симферополь, салон &amp;quot;Spiver&amp;quot; (ООО &amp;quot;Элит Дом&amp;quot;) ";;;улица Киевская, д. 179-Б, жилой дом, офис № 3-4;;;"ООО ""Элит Дом""";"салон ""Spiver""";+7 (978) 856-22-44;ofic.elitdom@mail.ru;;www.vita-color.ru;09:00 - 18:00;;;;;;;;;retail;;;;Y;;N;Выходной;Выходной;N;;44.983533,34.090334;6142;;;
6146;Курск, ООО Ремотделка (ИП Матвиенко В.В.) ;;;проспект Победы, д. 26, 1 этаж;Салон декоративных покрытий Ремотделка;;ИП Матвиенко В.В.;ООО Ремотделка;"+7 (4712) 39-77-22; +7 (4712) 39-77-23";info@remotdel-ka.ru;sasin@remotdel-ka.ru;www.remotdel-ka.ru;09:00 - 18:00;;N;N;N;N;;;sasin@remotdel-ka.ru;;;;;Y;;N;10:00 - 17:00;10:00 - 15:00;Y;;51.779679,36.173712;3154;;;
6151;Москва, Декор Интерьер (ИП Бочкова И.С.) ;"<p class=""MsoNormal"" style=""line-height: 16.8pt; margin: 0cm 0cm 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-outline-level: 1;""><strong><span>Торговый комплекс строительных материалов Владимирский тракт</span></strong></p>
<p class=""MsoNormal"" style=""line-height: 150%; margin: 0cm 0cm 0pt;""><span style=""line-height: 150%; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""><span style=""font-family: Calibri;"">Горьковское шоссе, 600 м от МКАД</span></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><strong><span>ИП Будза</span></strong><span style=""font-size: small;""><span style=""font-family: Calibri;""><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""> - </span><span style=""color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';"">павильон № В 22-25, тел.+7&nbsp;906&nbsp;037 8109</span></span></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><strong><span>ИП Каюмов А.А</span></strong><span style=""font-size: small;""><span style=""font-family: Calibri;""><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""> - </span><span style=""color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';"">павильон № 19, тел/факс +7&nbsp;916&nbsp;979 4773</span></span></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 10pt;""><a href=""http://www.vltrakt.ru/""><span style=""color: #800080;""><span style=""font-size: small;""><span style=""font-family: Calibri;""><span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">www</span>.<span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">vltrakt</span>.<span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">ru</span></span></span></span></a><span style=""font-family: Calibri; font-size: small;""> </span></p>
<p>&nbsp;</p>";;Ленинградское шоссе, д. 25, Family Room, этаж 2, стенд 1 ;Family Room;;ИП Бочкова И.С.;Декор Интерьер;"+7 (925) 702-32-30; +7 (916) 316-34-38";info@evroplast-mos.ru;;www.evroplast-mos.ru;10:00 - 21:00;;;;;;;;;retail;;[HTML]Фасад панели, Т композит, Образец балюстрады 046, нарезка 30см;[HTML]Склад на Вл.Тракте ;N;;N;10:00 - 21:00;10:00 - 21:00;Y;;55.828043,37.489521;3109;;;
6152;Москва, Лепнина (ИП Будза С.В.) ;"<p class=""MsoNormal"" style=""line-height: 16.8pt; margin: 0cm 0cm 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-outline-level: 1;""><strong><span>Торговый комплекс строительных материалов Владимирский тракт</span></strong></p>
<p class=""MsoNormal"" style=""line-height: 150%; margin: 0cm 0cm 0pt;""><span style=""line-height: 150%; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""><span style=""font-family: Calibri;"">Горьковское шоссе, 600 м от МКАД</span></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><strong><span>ИП Будза</span></strong><span style=""font-size: small;""><span style=""font-family: Calibri;""><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""> - </span><span style=""color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';"">павильон № В 22-25, тел.+7&nbsp;906&nbsp;037 8109</span></span></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><strong><span>ИП Каюмов А.А</span></strong><span style=""font-size: small;""><span style=""font-family: Calibri;""><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""> - </span><span style=""color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';"">павильон № 19, тел/факс +7&nbsp;916&nbsp;979 4773</span></span></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 10pt;""><a href=""http://www.vltrakt.ru/""><span style=""color: #800080;""><span style=""font-size: small;""><span style=""font-family: Calibri;""><span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">www</span>.<span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">vltrakt</span>.<span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">ru</span></span></span></span></a><span style=""font-family: Calibri; font-size: small;""> </span></p>
<p>&nbsp;</p>";;"МКАД (25км) Торговый комплес ""Конструктор"" (Вторая линия), павильон № Б 2.7";ТК Конструктор;;ИП Будза С.В.;Лепнина;"+7 (926) 460-89-22; +7 (903) 584-43-34";info@lepnostyle.ru;;www.lepnostyle.ru;10:00 - 21:00;;;;;;;;;retail;;[HTML]Фасад панели, образец балюстрады, нарезка ППУ 30, Т Мавритания, композит панель, нарезка фасад 40;;N;;N;10:00 - 21:00;10:00 - 21:00;Y;;55.582702,37.709938;3109;;;
6153;Москва, А9 (ИП Будза С.В.) ;"<p class=""MsoNormal"" style=""line-height: 16.8pt; margin: 0cm 0cm 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-outline-level: 1;""><strong><span>Торговый комплекс строительных материалов Владимирский тракт</span></strong></p>
<p class=""MsoNormal"" style=""line-height: 150%; margin: 0cm 0cm 0pt;""><span style=""line-height: 150%; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""><span style=""font-family: Calibri;"">Горьковское шоссе, 600 м от МКАД</span></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><strong><span>ИП Будза</span></strong><span style=""font-size: small;""><span style=""font-family: Calibri;""><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""> - </span><span style=""color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';"">павильон № В 22-25, тел.+7&nbsp;906&nbsp;037 8109</span></span></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><strong><span>ИП Каюмов А.А</span></strong><span style=""font-size: small;""><span style=""font-family: Calibri;""><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""> - </span><span style=""color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';"">павильон № 19, тел/факс +7&nbsp;916&nbsp;979 4773</span></span></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 10pt;""><a href=""http://www.vltrakt.ru/""><span style=""color: #800080;""><span style=""font-size: small;""><span style=""font-family: Calibri;""><span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">www</span>.<span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">vltrakt</span>.<span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">ru</span></span></span></span></a><span style=""font-family: Calibri; font-size: small;""> </span></p>
<p>&nbsp;</p>";;"Новорижского шоссе, 9км, в сторону Николо-Урюпино, Поздняково. Строительный двор ""Петровский"", павильон № А9";Строительный двор Петровский ;;ИП Будза С.В.;А9;"+7 (906) 037-81-09; +7 (903) 584-43-34";info@lepnostyle.ru;;www.lepnostyle.ru;09:00 - 18:00;;;;;;;;;retail;;[HTML]Фасад панели (оранж), Т Мавритания, нарезка ППУ 30см, образец балюстрады 046, 048, панель композит;;N;;N;09:00 - 18:00;09:00 - 18:00;Y;;55.784223,37.236647;3109;;;
