ID;Организация; Точка  продажи ; Город  (для  скидки) ;Адрес; ТЦ  Рынок  и  пр ; Ориентир  для  поиска ;Телефоны;email; email  для  заказа ; ссылка  на  сайт  дилера ;Будни;Суббота;Воскресенье; Доп.  выходные ; Без  выходных ;Карта;Доставка;Монтаж;Обмен/возврат;Склад; Способы  оплаты ;Дополнительно
﻿6816; ИП  Малкова  Т.Г. ; Салон  "Обои  Лайк" ;Череповец; ул.Батюшкова,  11 ;;;8202441450;malkova1004@mail.ru;evroplast.35@mail.ru;oboi.reestr35.ru; 10:00  -  19:00 ; 10:00  -  19:00 ; 10:00  -  19:00 ;;Y;59.0996285522,37.9157367922;N;N;N;N;;
﻿6822; ООО  «Дженти» ;«Дженти»;Ижевск; ул.  Молодежная,  107б,  этаж  2,  пав.  213 ; Строительный  центр  «Азбука  ремонта» ; второй  этаж,  справа  от  дальнего  эскалатора ;9128565213;domdekora@djenti.ru;domdekora@djenti.ru;www.djenti.ru; 09:00  -  20:00 ; 09:00  -  20:00 ; 10:00  -  19:00 ;;Y;56.854085958,53.2935683121;N;N;N;N;;
﻿6825; ИП  Бакиев  Р.Р. ; "Строй  Стиль" ;Тобольск; Ул.Семена  Ремезова,  123,  стр.2,  корпус  "Стрела",  пав.  №8 ; ТЦ  "Ермак" ;;9199468577;bakievaalla@mail.ru;;; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;58.2262590031,68.2659003504;N;N;N;N;;
﻿6832; И.П.  Новиков  Р.В. ; Магазин  ЛЕПНИНА ;Тула; ул.  Мосина,  д.  2,  1  этаж ; Магазин  Лепного  Декора ;; 9255094511,  9207779362,  9255060319 ;lepnina89@maill.ru;lepnina89@maill.ru;www.europlast-lepnina.ru; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;54.203160612929,37.594976107667;N;N;N;N;;
﻿6834; ИП  ИВАКИН  И.В. ; салон  "Арс-Деко" ;Арсеньев; ул.  Садовая,  д.  23 ; Торговая  точка  (магазин) ;;4236153194;ars-deco@bk.ru;ars-deco@bk.ru;; 10:00  -  19:00 ; 10:00  -  19:00 ; 10:00  -  19:00 ;;Y;44.1661123814,133.2771455;N;N;N;N;;
﻿7117; ООО  «Дизайн  Паркет» ;Клондайк;Саратов; улица  Кутякова,  д.  94,  этаж  1 ;; Магазин  находится  на  ул.  Кутякова,  между  ул.  Чапаева  и  ул.  Рахова ; 9372255400,  9372250760 ;;;; 09:00  -  19:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;51.5391171439,46.0212777288;N;N;N;N;;
﻿7645; ИП  КАЮМОВ  А.  А. ; В  42 ;Москва; Строительный  двор  "Петровский",  Пав.  В42,    9  km.  Новорижского  шоссе,  в  сторону  Николо-Урюпино,  Поздняково. ; ТК  Петровский ;; 9299506119,  9261743368 ;lepninav42@mail.ru;;; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;55.7845487164,37.2367435574;N;N;N;N;;
﻿12283; ОсОО  "ЕвоТек" ; Салон  отделочных  материаллов  "ПРЕМЬЕРА" ;Бишкек; ул.  Уметалиева,  д.  84 ;Салон; Угол  ул.  Киевская ; 996312902501,  996312902502,  996770775075,  996556775075 ;;zakaz.evokz@mail.ru;www.evp.kg; 10:00  -  19:00 ; 10:00  -  17:00 ;Выходной;;N;42.8755492718,74.5812131098;N;N;N;N;;
﻿14760; ИП  Дудник  И.П. ; ИП  Дудник  И.П. ;Тамбов; улица  Советская,  д.  39 ;;;89106528893;;;; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;52.7116332198,41.4661304922;N;N;N;N;;
﻿15678; ООО  "Зеленый  коридор"    ИП  Фетисова  Л.Г. ; салон  «ПЛИТКА-ПАРКЕТ» ;Рязань; ул.  Полонского,  д.  12,  1  этаж ; салон  «ПЛИТКА-ПАРКЕТ» ;;4912460046;opt@cinti.ru;opt@cinti.ru;; 09:00  -  18:00 ;Выходной;Выходной;;N;54.6286445029,39.7486928565;N;N;N;N;;
﻿17031; ИП  Каюмов  Альберт  Асгатович ; Маркет  мск   ;Москва; Тарный  проезд,  д.  11,  офис  110  (1  этаж) ;;; 4994085382,  4951505097 ;market.msk.ru@gmail.com;;www.market.msk.ru; 10:00  -  18:00 ; 11:00  -  17:00 ; 11:00  -  17:00 ;;Y;55.6374954272,37.6360333774;N;N;N;N;;
﻿23267; ИП  Мельников  М.Ю. ; Салон  Европласт-Екатеринбург ;Екатеринбург; пер.Базовый,  47А,  1  этаж ; Салон  магазин  в  административном  здании ; большой  банер  "Лепнина  Европласт"  просматривается  от  центрального  входа  в  Леруа  Мерлен ;3433463213;info@evroplast-ekaterinburg.ru;info@evroplast-ekaterinburg.ru;www.evroplast-ekaterinburg.ru; 10:00  -  19:00 ; 11:00  -  18:00 ;Выходной;;N;56.802383,60.647466;N;N;N;N;;
﻿23588; ИП  Меграбян ; пав.  А-42,  А-48,  А-125,  А-141 ;Москва; поселение  Мосрентген,  д.Дудкино,  ул.  Адмирала  Корнилова,  1-й  км,  стр.  4 ; ТЦ  Строймастер ;;79688693883;ashot-mehrabyan@mail.ru;;; 08:00  -  19:00 ; 08:00  -  19:00 ; 08:00  -  19:00 ;;Y;55.624470306444,37.444045934423;N;N;N;N;;
﻿23589;; ООО  "Арт  Декор  Макс" ;Москва; Фрунзенская  набережная,  30,  пав.3,  стенд  20 ; Росстройэкспо  Фрунзенская ;; 4957784000,  9151374753 ;Liser1975@mail.ru;Liser1975@mail.ru;; 09:00  -  22:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;55.72346,37.585404;N;N;N;N;;
﻿24224; ИП  Кривдина  Е.П. ; "Дизайн  К  Студия" ;Петропавловск-Камчатский; ул.Топоркова,  8/2  (цокольный  этаж) ; Цокольный  этаж  жилого  дома ; Девятиэтажное  здание  за  РЦ  "Роллердром" ; 4152228349,  9098328512 ;dk-studio@yandex.ru;evroplast_kam@mail.ru;www.evroplast.ru; 10:00  -  20:00 ; 11:00  -  18:00 ;Выходной;;N;53.063281663,158.617653784;N;N;N;N;;
﻿24486; ООО  "Мир  профиля" ; Отдел  оптовых  продаж ;Омск; улица  Октябрьская,  д.  125  (2  этаж) ;;; 3812484444,  9026777077 ;evroplast-omsk@ya.ru;evroplast-omsk@ya.ru;evroplast-omsk.ru; 10:00  -  19:00 ;Выходной;Выходной;;N;55.000039295283,73.37772167361;N;N;N;N;;
﻿25945; ТОО  "DREAM  HOUSE  KZ" ; шоу-рум  DREAM  HOUSE ;Павлодар; ул.  М.Исиналиева,  д.  58,  этаж  2 ; ТД  "Арай" ; за  ТД  "Квазар",  въезд  с  ул.Пахомова,  центральный  вход ; 7768172748,  7182782952 ;zakaz@dream-house.kz;;; 10:00  -  19:00 ; 11:00  -  15:00 ;Выходной;;N;52.279732688277,76.960887280563;N;N;N;N;;
﻿26967; ООО  "Люксоро  Интерьер" ; Центр  современного  интерьера  и  дизайна  "Люксоро  Интерьер" ;Омск; улица  Пушкина,  д.  137  (1  этаж) ; Торговая  галерея  "Сибирская  пирамида" ;; 3812210294,  3812246337 ;info@luxorointerior.com;info@luxorointerior.com;luxorointerior.com; 10:00  -  19:00 ; 10:00  -  19:00 ;Выходной;;N;54.963132194545,73.389252583358;N;N;N;N;;
﻿27546; ООО  "Декор" ; Отдел:  Стройматериалы ;Москва; г.  Красногорск,  ул.  Международная,  д.6  (66  км  МКАД),  1  этаж ; ТК  "Твой  Дом" ; Напротив  ТК  "Крокус  Сити  Молл" ;;;;evroplast.ru; 10:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;55.817404875701,37.387990548562;N;N;N;N;;
﻿27547; ООО  "Декор" ; Отдел:  Стройматериалы ;Москва; Московская  обл.,  Ленинский  р-н,  пос.  Совхоза  им.  Ленина  (24  км  МКАД),  д.  2,  этаж  1,  Отдел:  Стройматериалы ; ТК  "Твой  Дом" ; Напротив  ТК  "Вегас" ;;;;evroplast.ru; 10:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;55.584922780287,37.720960172399;N;N;N;N;;
﻿27551; ООО  "Декор" ; Отдел:  Стройматериалы ;Москва; Городской  округ  Мытищи,  Осташковское  ш.,  вл.  2,  стр.  1  (91  км  МКАД),  2  этаж ; ТК  "Твой  Дом" ; Напротив  Леруа  Мерлен ;;;;evroplast.ru; 10:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;55.898562379045,37.674156804644;N;N;N;N;;
﻿27554; ООО  "Декор" ; Отдел:  Стройматериалы ;Москва; Красногорский  район,  Михалково  дер.,  Новорижское  ш.,  стр.1  (этаж  2) ; ТК  "Твой  Дом" ; Мэйджор  Сити ;;;;evroplast.ru; 10:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;55.786271060795,37.24551160569;N;N;N;N;;
﻿27797; ООО  "Европласт  Декор" ; Европласт  Декор ;Казань; ул.  Адоратского,  д.3,  1  этаж ;;; 8435220454,  9874101414 ;5220454@mail.ru;5220454@mail.ru;evroplastrt.ru; 09:00  -  19:00 ; 09:00  -  19:00 ; 10:00  -  17:00 ;;Y;55.8225367,49.1467325;N;N;N;N;;
﻿27798; ООО  "Европласт  Декор" ; Европласт  Декор ;Казань; ул.  Аделя  Кутуя,  д.  72 ;;; 8432053005,  9874101414 ;5220454@mail.ru;5220454@mail.ru;evroplast-rt.ru; 09:00  -  19:00 ; 09:00  -  19:00 ; 10:00  -  17:00 ;;Y;55.784594071778,49.182395285844;N;N;N;N;;
﻿28879; ИП  Новиков  Р.В. ; Лепной  Декор ;Москва; Московская  обл.,  Мытищи,  ул.  Коммунистическая,  д.  25  Г,  к.  9,  пав.1 ; Торгово-строительный  комплекс  "Тракт-Терминал" ; Рядом  с  Администрацией ;9169351313;9351313@gmail.com;lepnina89@mail.ru;www.Lepnoydom.ru; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;55.8836043221,37.7374398644;N;N;N;N;;
﻿28880; И.П.  Новиков  Р.В. ; Магазин  ЛЕПНИНА ;Тула; ул.  Мосина,  д.  2,  этаж  1 ; ТЦ  СтройДвор ;; 9255094511,  9207448322,  9255060319 ;lepnina89@mail.ru ;lepnina89@mail.ru ;www.europlast-lepnina.ru; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;54.203588323759,37.595040480681;N;N;N;N;;
﻿30785; ИП  Шаповалова ;Лепнина;Москва; г.  Красногорск,  автодорога  Балтия,  стр.  1,  пав.  А-29 ; СтройДвор  Петровский ;;9031600741;89031600741@mail.ru;classikdekor@yandex.ru;lepninamarket.ru; 09:00  -  19:00 ; 10:00  -  16:00 ; 10:00  -  16:00 ;;Y;55.785182858293,37.236585214087;N;N;N;N;;
﻿30875; ООО  "Декор" ; Отдел:  Стройматериалы. ;Москва; 55  км  МКАД,  Хорошевский  проезд,  д.  14 ; ТК  "Твой  Дом" ; Кунцевский  авторынок ;;;;evroplast.ru; 10:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;55.720160927513,37.379408576033;N;N;N;N;;
﻿32642; ООО  "Декор  Коллекция" ; Декор-центр  "Арагон" ;Рыбинск; ул.  Суркова,  д.  2,  1  этаж ; ТЦ  АКСОН ;;89612461428;aragon-rbk@mail.ru;aragon-rbk@mail.ru;www.aragondeco.ru; 09:00  -  21:00 ; 09:00  -  21:00 ; 09:00  -  21:00 ;;Y;58.049898827128,38.769772488546;N;N;N;N;;
﻿33204; ИП  Амиршоева  С.В. ;"Яуза";Москва; МО,  Осташковское  шоссе,  вл.  1Б,  корпус  9,  пав.  17  (1  этаж) ; Стройдвор  "Яуза" ;; 84956425677,  89264963559 ;mirlepnina77@mail.ru;mirlepnina77@mail.ru;mirlepnina.ru; 09:00  -  18:00 ; 09:00  -  17:00 ; 09:00  -  17:00 ;;Y;55.901453749314,37.679241762427;N;N;N;N;;
﻿33512; ИП  Васильева  Е.В. ;;Якутск; ул.  Чернышевского,  д.  74,  к.8,  этаж  2,  пав.  39,  стенд  2 ; ТЦ  "Азия" ;;9142712777;Anturazh_ykt@mail.ru;Anturazh_ykt@mail.ru;;;;;;N;62.005378906746,129.71630125711;N;N;N;N;;
﻿35172; ИП  Варданян  А.С. ;;Москва; г.  Подольск,  15  км  от  МКАД,  СР  "ПОКРОВ",  УЛЬТРАКОМ  У07,  стенд  160/40,  550/270 ; Строительный  рынок  "ПОКРОВ" ;; 8-925-500-59-79  (Артем) ;Jenya@van-market.com;Jenya@van-market.com;www.van-market.ru; 09:00  -  19:00 ; 10:00  -  19:00 ; 10:00  -  19:00 ;;Y;55.441709421225,37.614320758921;N;N;N;N;;
﻿35234; ООО  «Дженти» ;«Дженти»;Ижевск; ул.  Кирова,  146,  этаж  1,  пав.  29 ; Торговый  центр  "СтройПорт" ; вход  со  стороны  ул.  Кирова,  после  входа  сразу  направо ;9127650051;domdekora@djenti.ru;domdekora@djenti.ru;www.djenti.ru; 09:00  -  20:00 ; 10:00  -  19:00 ; 10:00  -  19:00 ;;Y;56.863405,53.2201545;N;N;N;N;;
﻿36086; ИП  Ермаков  С.В. ; дизайн-студия  "ENTERIOR" ;Курган; ул.  Красина,  д.  23  (1  этаж),  образцы,  инсталяция ; дизайн-студия  "ENTERIOR" ;; 3522550949,  89125733178 ;enterior-design@mail.ru;info@evroplast-ekaterinburg.ru;enterior.pro; 09:00  -  19:00 ;Выходной;Выходной;;N;55.430928605901,65.338498673016;N;N;N;N;;
﻿36523; ООО  "САЛОН  ИНТЕРЬЕР" ; салон  "Артеко" ;Южно-Сахалинск; ул.  Пушкина,  д.  152а ;;;4242255259;interiorsalonsakh@gmail.com;interiorsalonsakh@gmail.com;; 10:00  -  19:00 ;Выходной;Выходной;;N;46.943720887156,142.73591901349;N;N;N;N;;
﻿36607; ИП  Григорян  С.А. ;Лепнина;Москва; Солнечногорский  район,  дер.  Брехово,  Стройдвор  "БРЕХОВО",  Д10  Д11  Д47 ; Стройдвор  "БРЕХОВО" ;; 9262743177,  9258905866 ;info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru; 08:00  -  20:00 ; 08:00  -  20:00 ; 08:00  -  20:00 ;;Y;55.93801316622,37.176499637145;N;N;N;N;;
﻿36703; ООО  "Зеленый  Дом" ; ООО  "Зеленый  Дом" ;Нефтеюганск; улица  Набережная,  д.  7Г ; ООО  "Зеленый  Дом" ;; 9224114811,  9224459333 ;green-dom@rambler.ru;green-dom@rambler.ru; vk.com/remont_nefteugansk  группа  ВК ; 10:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;61.088201145547,72.591216078385;N;N;N;N;;
﻿36880; И.П.  Балакин  А.В. ; ТВЦ  "Аладдин" ;Ковров; ул.  Шмидта,  д.  14,  к.4,  1  этаж ; торговый  центр ;; 4923290600,  4997555227 ;info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru; 9:00  -  19:00 ; 9:00  -  17:00 ; 9:00  -  17:00 ;;Y;56.3627333,41.3000402;N;N;N;N;;
﻿36882; ООО  "ВМС  "Колор" ; Магазин  "Товары  для  дома" ;Муром; ул.  Коммунистическая,  д.  1 ; торговый  центр ;; 4923422760,  4923491804 ;wms08@mail.ru;wms08@mail.ru;planeta-decora.ru; 8:00  -  18:00 ; 8:00  -  15:00 ; 8:00  -  15:00 ;;Y;55.580629007388,42.051090084656;N;N;N;N;;
﻿37622; ООО  "Питерра" ; Магазин  склад  Пулково ;Санкт-Петербург; 5-й  Предпортовый  проезд,  д.  22Б ; отдельный  салон ;; 8124383940,  доб.  783,784,627 ;salonM111@piterra.ru;shop@piterra.ru;www.piterra.ru; 10:00  -  20:00 ; 11:00  -  20:00 ; 11:00  -  20:00 ;;Y;59.8248028,30.313348;N;N;N;N;;
﻿37685; ООО  Интердекор ; Шоу  -  рум  мебели  и  декора  "Living" ;Москва; Ленинградский  пр-т,  д.  30,  стр.1,  1  этаж ; Шоу  -  рум  мебели  и  декора  "Living" ; Шоу  -  рум  находится  рядом  с  театром  "Ромэн" ; 88005053698,  84956144592 ;sale@living.su;sale@living.su;living.su; 10:00  -  20:00 ; 11:00  -  20:00 ; 11:00  -  20:00 ;;Y;55.784236,37.5702826;N;N;N;N;;
﻿37807; ИП  Миннебаева  Р.К. ; салон  штор  Аристократ ;Янаул; г.  Янаул,  ул.  Советская,  д.15,  2  этаж ; ТЦ  "Семья" ;;9870976768;ROZA.MINNEBAEVA63@MAIL.RU;ROZA.MINNEBAEVA63@MAIL.RU;; 09:00  -  19:00 ;10:00-18:00;10:00-18:00;;Y;56.2671926,54.9341095;N;N;N;N;;
﻿39364; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Краснодар; улица  Уральская,  д.  144,  центральный  вход ;;; 9628551550,  9184490047 ;krdzakaz@dom-decor.com;krdzakaz@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ;Выходной;Выходной;;N;45.037033288667,39.083868601852;N;N;N;N;;
﻿39374; ИП  Симушова ; Салон  "ART  HOME" ;Липецк; ул.  Стаханова,  д.  59,  1  этаж ; Салон  "ART  HOME" ;;9192518563;sima2287@yandex.ru;;; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;52.5806262,39.5133978;N;N;N;N;;
﻿39617; ИП  Козлова  И.В. ; Элит  Декор ;Саранск; Александровское  шоссе,  д.  8,  строение  3  (1  этаж) ; Торговый  центр  Мастер ; Торговый  центр  Баумаркет ; 8342223140,  9176920022 ;diz-nov-dom@yandex.ru;diz-nov-dom@yandex.ru;; 09:00  -  20:00 ; 09:00  -  20:00 ; 09:00  -  20:00 ;;Y;54.224173362432,45.208828556856;N;N;N;N;;
﻿41166; ООО  "ЕВРОПЛАСТ  НОВОСИБИРСК" ; DECOLE  шоу-рум ;Новосибирск; ул.Фабричная,  д.  31,  корпус  5 ; Лофт-квартал  "Мельница",  Вход  М-11 ; отдельно  стоящее  здание  справа  от  въезда  в  Лофт-квартал  "Мельница" ; 3833596040,  3833596041 ;manager@evroplast-nsk.ru;manager@evroplast-nsk.ru;www.evroplast-nsk.ru; 10:00  -  19:00 ; по  договоренности ;Выходной;;N;55.019426977031,82.912385975533;N;N;N;N;;
﻿42162; ООО  Форрум ; офис  FORROOM ;Сызрань; улица  Ново-Садовая,  д.  14а ;;;8462409016;foroom@forroom.ru;forroom@forroom.ru;www.samara.cc; 10:00  -  19:00 ; 11.00  -  17.00 ;Выходной;;N;53.208996,50.130538;N;N;N;N;;
﻿42583; ИП  Розет  А.Р. ; Лепной  Декор ;Уфа; Менделеева,  д.  158,  к.2,  2  этаж ; Выставочный  комплекс  ВДНХ  ДОМ ; островок  рядом  с  лифтом ;9373250157;andrey.rozet@mail.ru;rozetufa@gmail.com;; 11:00  -  19:00 ;Выходной;Выходной;;N;54.724899804083,56.020457132078;N;N;N;N;;
﻿42584; ИП  Розет  Э.Ф. ; Бутик  Европласт ;Уфа; Индустриальное  шоссе,  д.  44/1,  2  этаж,  пав.  1,  бутик    2-  22  Б ; ТРК  Радуга ;; 73472463167,  9272344082,  9178043828 ;rozetre@mail.ru;rozetufa@gmail.com;www.ufa-rozet.ru; 9:00  -  20:00 ; 9:00  -  20:00 ; 9:00  -  20:00 ;;Y;54.801469105534,56.095289678601;N;N;N;N;;
﻿42759; ООО  ПИТЕРРА ;PITERRA;Москва; Нахимовский  проспект,  д.24,  павильон  2,  этаж  2,  стенд  259 ; Торгово-выставочный  комплекс  "Экспострой" ;; 4957776685,  доб.  382,396 ;382@piterra.ru;shop@piterra.ru;www.piterra.ru; 10:00  -  20:00 ; 10:00  -  19:00 ; 10:00  -  19:00 ;;Y;55.672021,37.583895;N;N;N;N;;
﻿42882; ИП  Колодин  И.Н. ; Салон  "Da  Vinci" ;Череповец; ул.  Ленинградская,  8 ;;; 9211310436,  8202201112 ;salon_davinci@mail.ru ;evroplast.35@mail.ru ;; 10:00  -  19:00 ; 10:00  -  17:00 ; 10:00  -  16:00 ;;Y;59.099087631509,37.916133759134;N;N;N;N;;
﻿43927; TOO  Evolution  Technologies ; Салон  "Премьера" ;Астана; пр-т.  Мангилик  Ел,  д.  24  ,  1  этаж ;Магазин; Ориентир  -  отделение  Сбербанк ; 7172931700,  7781041881 ;info@evp.kz;ast.sales@evp.kz;www.premiera.kz; 10:00  -  19:00 ; 10:00  -  17:00 ;Выходной;;N;51.114764432189,71.434828970792;N;N;N;N;;
﻿45298; TOO  Evolution  Technologies ; Салон  Премьера ;Алматы;   ул.  Кабдолова,  3,  блок  1,  линия  В,  1  этаж,  пав.  4 ; Торговый  комплекс  "Армада" ;; 7272273052,  7477567680 ;info@evp.kz;armada1@evp.kz;www.premiera.kz; 10:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;43.236010901623,76.844755805771;N;N;N;N;;
﻿45299; TOO  Evolution  Technologies ; Салон  Премьера ;Алматы; Жибек  Жолы,  135/10А,  1  этаж,  бутик  А23а ; Стоительный  комплекс  "Жибек  Жолы" ; угол  ул.Масанчи ; 7273170977,  7471930174 ;info@evp.kz;sales4@evp.kz;www.premiera.kz; 10:00  -  20:00 ; 10:00  -  20:00 ; 10:00  -  20:00 ;;Y;43.261332618705,76.928646518462;N;N;N;N;;
﻿46430; ООО  "Элит  Дом" ; салон  Европласт ;Севастополь; ул.Пожарова,  д.  21,  (ТЦ),  1  этаж ;; нижняя  парковка  ТЦ ;9787838283;elitdom-crimea@yandex.ru;elitdom-crimea@yandex.ru;www.vita-color.ru; 09:00  -  18:00 ;Выходной;Выходной;;N;44.60199471214,33.499528602732;N;N;N;N;;
﻿46434; ТЦ  Seneha  City ;Европласт;Симферополь; ул.Генерала  Васильева,  д.  43,  (ТЦ),  2  этаж ;;;9780229819;elitdom@ukr.net;elitdom@ukr.net;www.vita-color.ru; 11:00  -  19:00 ; 11:00  -  19:00 ; 11:00  -  19:00 ;;Y;44.931330263828,34.071369163754;N;N;N;N;;
﻿46487; ИП  Шаталова  Т.Л. ; Салон-магазин  МастерДом ;Курск; Пр-т  Кулакова,  д.  26,  2  этаж ; Торговый  центр ;;4712227827;masterdomkursk@yandex.ru;;; 09:00  -  20:00 ; 09:00  -  20:00 ; 09:00  -  20:00 ;;Y;51.665824800063,36.139938399999;N;N;N;N;;
﻿47494; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Краснодар; Краснодар,  улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿48097; ИП  Липадат  С.Л. ; Лепнина  интерьерная,  фасадная ;Москва; Новорижское  шоссе,  9-й  км,  ТК  Петровский,  пав.  Д-23 ; ТК  Петровский ;; 9264256637,  9032397957 ;lipadat@mail.ru;lipadat@mail.ru;; 08:00  -  21:00 ; 09:00  -  20:00 ; 09:00  -  20:00 ;;Y;55.785500690931,37.236690671164;N;N;N;N;;
﻿48099; ИП  Липадат ;Лепнина;Москва; Московская  обл.,  Павловская  Слобода,  улица  Ленина,  76/2,  пав.  19-21 ; ТК  Бессарабка ;; 9267226081,  9268397749 ;lipadat@mail.ru;lipadat@mail.ru;; 09:00  -  20:00 ; 09:00  -  19:00 ; 09:00  -  19:00 ;;Y;55.815731557612,37.069834173199;N;N;N;N;;
﻿49066; ИП  Асаева  Н.Е.,  ООО  "ДЕКОР" ; м-н  Центр  Обоев ;Пенза; ул.  Плеханова,  д.14,  этаж  1,   ; Самостоятельные  торговые  точки ;;8412200777;coevroplast@yandex.ru;coevroplast@yandex.ru;centroboev.ru; 09:00  -  19:00 ; 09:00  -  19:00 ; 09:00  -  18:00 ;;Y;53.198390161307,45.010220093254;N;N;N;N;;
﻿49261; ИП  Катаев  А.А. ;ВИЗАРД;Пермь; ул.  Н.  Островского,  44а,  2-этаж ; отдельно  стоящее  здание ; а/заправка  на  ул.  Тихой ;3422141400;plotnikov_wizard@mail.ru;plotnikov_wizard@mail.ru;; 10:00  -  19:00 ; 11:00  -  18:00 ;Выходной;;N;58.010140920799,56.261924571531;N;N;N;N;;
﻿49532; Салон  "Амадей" ; ИП  Новак  Л.М. ;Рязань; улица  Праволыбедская,  д.  50 ; Салон  "Амадей" ;;4912778775;lana.fs@mail.ru;lana.fs@mail.ru;;10:00-19:00;10:00-19:00;Выходной;;Y;54.62531594304,39.741967067459;N;N;N;N;;
﻿49775; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Сочи; улица  Транспортная,  д.  5,  центральный  вход,  1  этаж ; БЦ  ФАВОРИТ ;; 9184397172,  9615331115 ;salon5@dom-decor.com;salon5@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ;выходной;выходной;;N;43.607470686519,39.741151771164;N;N;N;N;;
﻿49776; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Анапа; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49777; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Армавир; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49778; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Владикавказ; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49779; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Геленджик; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49784; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Ейск; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
﻿49787; Dom&Decor  (ИП  Федоров  В.А.) ;Dom&Decor;Кропоткин; улица  Октябрьская,  д.  181/2к1,  центральный  вход,  1  этаж ;;; 9184490047,  9628551550 ;salon4@dom-decor.com;salon4@dom-decor.com; www.evroplast-krd.ru   ; 09:00  -  18:00 ; 09:00  -  18:00 ; 09:00  -  18:00 ;;Y;45.04021300681,38.969181599197;N;N;N;N;;
